shipping_id,order_id,shipping_date,shipping_method,tracking_number,status,created_at,updated_at
2682,1010,2022-07-12 02:13:24,Free Shipping,1821426413,pending,2021-09-11 09:54:02,2022-12-23 10:25:38
2683,331,2022-03-15 02:15:00,Next Day Delivery,7465198914,pending,2021-03-03 10:29:54,2022-06-05 15:32:57
2684,1644,2022-04-07 10:21:16,Curbside Pickup,2187076420,completed,2021-06-26 19:37:15,2022-02-11 02:36:15
2685,2453,2022-02-25 11:08:06,2-Day Shipping,5370901457,on hold,2021-07-23 04:20:24,2022-06-14 04:23:53
2686,1932,2022-05-30 03:21:28,2-Day Shipping,9651644385,completed,2021-07-25 20:27:16,2022-05-24 02:52:32
2687,2622,2022-10-17 23:55:09,International Shipping,5674966756,completed,2021-05-23 13:05:59,2022-05-02 04:43:45
2688,2512,2022-02-02 11:30:18,Next Day Delivery,4652000670,active,2021-09-29 03:00:30,2022-04-21 11:02:40
2689,2460,2022-12-03 18:26:49,Curbside Pickup,2377030372,active,2021-12-26 00:00:41,2022-01-17 14:31:37
2690,1333,2022-07-02 00:11:58,Priority Shipping,6746748976,active,2021-08-08 21:46:33,2022-08-25 22:15:29
2691,2843,2022-04-24 05:21:03,Next Day Delivery,8001611398,on hold,2021-02-14 17:26:47,2022-04-17 16:05:30
2692,1426,2022-02-20 06:36:33,Standard Shipping,3602277975,on hold,2021-10-20 05:23:17,2022-10-30 07:57:37
2693,815,2022-03-06 17:53:17,Same-Day Delivery,8104445093,pending,2021-11-06 20:51:33,2022-12-22 11:41:44
2694,360,2022-04-28 07:54:14,Next Day Delivery,2528400993,completed,2021-01-29 04:42:20,2022-04-09 14:54:29
2695,1758,2022-07-20 18:34:15,Free Shipping,8689183655,cancelled,2021-04-21 16:08:23,2022-10-28 18:16:55
2696,320,2022-11-26 23:07:37,Same-Day Delivery,1961449185,active,2021-02-17 09:24:32,2022-12-12 12:52:27
2697,1679,2022-07-28 00:44:25,Next Day Delivery,1137380932,active,2021-03-13 13:50:45,2022-01-12 09:19:38
2698,1605,2022-04-08 14:49:05,Priority Shipping,5745710949,cancelled,2021-12-22 00:55:41,2022-06-14 16:40:14
2699,93,2022-11-01 04:45:27,2-Day Shipping,3053794289,cancelled,2021-12-02 20:16:47,2022-04-04 02:25:36
2700,664,2022-04-27 15:39:10,In-Store Pickup,9369096850,completed,2021-07-28 07:31:19,2022-08-21 06:10:07
2701,2230,2022-12-15 10:40:27,Next Day Delivery,1958781209,pending,2021-05-22 05:26:59,2022-09-04 23:02:27
2702,1384,2022-02-02 16:07:07,Curbside Pickup,1470654479,pending,2021-07-04 15:20:54,2022-10-10 17:33:34
2703,2123,2022-11-05 01:58:13,International Shipping,5061578483,cancelled,2021-11-07 09:51:12,2022-12-09 10:49:26
2704,568,2022-12-13 14:20:05,International Shipping,9560362472,on hold,2021-01-07 16:49:30,2022-04-20 03:08:01
2705,2576,2022-07-13 13:55:33,Next Day Delivery,2473939094,active,2021-01-02 14:44:33,2022-03-01 16:18:21
2706,2587,2022-12-20 23:43:03,Same-Day Delivery,3995323364,pending,2021-01-03 09:04:10,2022-03-09 22:05:50
2707,2336,2022-03-12 18:15:14,Next Day Delivery,3225177278,active,2021-10-07 03:41:49,2022-11-12 23:28:11
2708,460,2022-09-21 04:57:39,Express Shipping,7230129529,completed,2021-07-06 11:58:32,2022-10-11 14:54:20
2709,2975,2022-08-12 22:25:29,Next Day Delivery,5211090031,pending,2021-01-19 09:14:37,2022-08-27 14:57:06
2710,1673,2022-11-17 14:28:42,Standard Shipping,4328605890,on hold,2021-10-09 01:06:44,2022-11-07 16:45:54
2711,1887,2022-03-27 01:30:27,Standard Shipping,9269787463,pending,2021-11-14 07:59:15,2022-09-11 15:06:07
2712,433,2022-02-21 15:29:36,Free Shipping,7969614329,cancelled,2021-05-19 00:03:16,2022-11-19 17:56:17
2713,897,2022-05-28 22:18:53,International Shipping,3307882042,completed,2021-12-23 08:00:37,2022-01-10 12:35:54
2714,2369,2022-09-14 06:06:34,International Shipping,8277430673,active,2021-05-14 08:43:12,2022-10-31 21:11:25
2715,681,2022-06-29 10:49:21,Standard Shipping,8143537458,completed,2021-05-08 07:08:51,2022-08-12 02:22:42
2716,2832,2022-02-14 17:46:15,Standard Shipping,6883918276,active,2021-09-28 20:09:48,2022-11-28 12:18:10
2717,2499,2022-11-07 07:23:45,Free Shipping,3118312896,on hold,2021-03-21 11:56:17,2022-10-20 18:45:55
2718,1789,2022-04-02 02:58:26,Same-Day Delivery,9826989002,on hold,2021-07-12 10:36:38,2022-12-20 06:54:35
2719,2484,2022-03-31 00:10:44,Next Day Delivery,1192558566,cancelled,2021-01-23 12:32:23,2022-06-28 08:00:41
2720,779,2022-12-20 10:07:31,Same-Day Delivery,7902592581,pending,2021-12-08 14:28:05,2022-12-13 02:08:32
2721,72,2022-06-03 06:25:10,Priority Shipping,3108322099,active,2021-07-01 14:16:52,2022-09-15 00:12:43
2722,2136,2022-03-30 13:25:00,Express Shipping,7245138924,completed,2021-10-31 21:07:04,2022-04-09 08:35:55
2723,1503,2022-09-11 12:10:05,Express Shipping,6869306736,pending,2021-12-11 07:51:16,2022-08-02 15:07:37
2724,1940,2022-07-31 06:57:57,Curbside Pickup,8852457902,active,2021-07-21 06:37:16,2022-09-14 02:02:52
2725,960,2022-05-05 10:19:28,In-Store Pickup,2245118626,cancelled,2021-02-12 23:01:11,2022-03-09 13:26:44
2726,2157,2022-06-14 22:58:55,In-Store Pickup,3671866282,on hold,2021-09-20 22:05:02,2022-07-01 19:32:15
2727,1762,2022-04-25 19:28:43,2-Day Shipping,4079917475,pending,2021-10-05 17:21:14,2022-06-11 18:48:52
2728,2018,2022-12-01 22:52:17,Same-Day Delivery,6730044214,pending,2021-12-22 02:40:10,2022-03-31 12:48:54
2729,2241,2022-02-26 07:01:45,Standard Shipping,1966679575,active,2021-10-27 19:57:34,2022-06-20 18:33:01
2730,1010,2022-03-12 09:09:22,International Shipping,6411659462,pending,2021-06-07 18:40:48,2022-09-26 23:49:26
2731,2817,2022-08-24 20:19:38,International Shipping,2137735164,active,2021-07-17 21:26:06,2022-08-09 07:53:09
2732,653,2022-09-22 23:24:05,Free Shipping,7804017826,pending,2021-04-28 23:04:36,2022-03-08 20:52:14
2733,2289,2022-07-14 13:16:42,Free Shipping,1321376904,completed,2021-07-08 16:49:01,2022-04-07 04:24:41
2734,2830,2022-09-13 03:47:19,Standard Shipping,3315691651,active,2021-04-15 09:34:51,2022-01-17 19:08:15
2735,1359,2022-09-12 08:00:49,Priority Shipping,3787299302,pending,2021-08-12 12:10:21,2022-12-18 15:22:55
2736,422,2022-09-05 13:48:42,International Shipping,7965406521,pending,2021-07-11 14:13:50,2022-01-15 10:25:50
2737,1999,2022-08-10 04:54:20,International Shipping,6409643772,cancelled,2021-11-27 09:27:04,2022-01-30 09:27:42
2738,1460,2022-01-14 12:55:35,International Shipping,7002004755,active,2021-01-19 21:39:20,2022-03-23 21:09:17
2739,1343,2022-07-14 04:38:44,International Shipping,2480474997,completed,2021-07-14 07:41:12,2022-03-02 20:11:50
2740,2417,2022-02-27 14:54:56,Priority Shipping,1420470356,active,2021-03-20 01:49:20,2022-01-17 09:30:12
2741,1485,2022-01-01 01:47:11,Priority Shipping,1055375704,completed,2021-05-30 21:36:09,2022-02-06 19:53:26
2742,1573,2022-10-10 17:27:53,Same-Day Delivery,1179405444,active,2021-12-30 16:45:27,2022-01-02 12:37:34
2743,937,2022-04-29 04:25:46,Free Shipping,4918572551,cancelled,2021-04-14 09:42:12,2022-10-05 13:35:25
2744,2698,2022-02-24 06:07:08,Same-Day Delivery,2147315987,on hold,2021-03-11 07:51:18,2022-08-21 19:49:05
2745,1262,2022-08-12 19:19:21,Curbside Pickup,9358079893,completed,2021-11-25 01:17:56,2022-04-30 23:48:48
2746,1826,2022-05-14 02:16:13,Next Day Delivery,4339256003,active,2021-06-07 17:01:12,2022-09-10 10:33:51
2747,806,2022-10-20 02:04:59,Free Shipping,4265739315,completed,2021-05-17 19:29:00,2022-10-30 21:23:21
2748,1148,2022-01-01 12:46:16,Free Shipping,2465915297,completed,2021-02-22 23:15:08,2022-02-07 14:07:51
2749,1293,2022-01-24 09:13:34,2-Day Shipping,8457065324,active,2021-04-30 05:48:48,2022-11-01 12:16:09
2750,1318,2022-03-20 11:12:18,Priority Shipping,3032116136,completed,2021-12-23 02:28:44,2022-12-19 19:10:40
2751,1308,2022-02-12 13:35:33,2-Day Shipping,8236227219,completed,2021-09-11 06:06:07,2022-12-15 15:32:28
2752,2883,2022-03-28 11:07:52,Priority Shipping,5228502038,cancelled,2021-07-31 10:50:13,2022-03-20 17:51:57
2753,2015,2022-08-01 15:48:39,International Shipping,4912546380,on hold,2021-02-05 10:55:04,2022-12-10 22:22:21
2754,1796,2022-11-07 23:49:03,Standard Shipping,5823666329,pending,2021-12-16 16:59:02,2022-11-29 21:38:48
2755,1267,2022-04-26 12:34:04,Same-Day Delivery,2791581403,completed,2021-01-09 22:46:04,2022-01-10 11:18:41
2756,1724,2022-10-30 18:42:55,In-Store Pickup,5095339015,completed,2021-07-31 22:49:46,2022-12-14 05:14:28
2757,275,2022-09-19 03:33:03,In-Store Pickup,9780680708,cancelled,2021-07-31 06:58:55,2022-05-22 13:34:35
2758,1104,2022-04-21 10:27:20,Same-Day Delivery,1623109040,pending,2021-02-21 22:18:30,2022-02-02 14:12:23
2759,449,2022-06-16 02:13:17,Same-Day Delivery,3836562097,on hold,2021-10-06 22:17:41,2022-06-29 10:53:49
2760,832,2022-01-01 15:15:42,2-Day Shipping,8734943560,pending,2021-05-20 22:43:20,2022-03-03 19:42:10
2761,1465,2022-08-12 09:36:58,International Shipping,7105520709,active,2021-06-26 03:48:45,2022-08-31 03:02:03
2762,1413,2022-07-09 09:24:59,Standard Shipping,9726911522,active,2021-05-24 15:02:49,2022-06-20 12:33:28
2763,1586,2022-12-26 05:33:20,2-Day Shipping,9758458837,on hold,2021-10-19 10:24:28,2022-02-25 02:27:34
2764,2615,2022-06-10 13:29:52,Same-Day Delivery,5763609585,cancelled,2021-03-21 20:58:21,2022-04-25 00:43:51
2765,908,2022-09-27 14:26:12,Express Shipping,1330631182,on hold,2021-11-06 17:37:52,2022-09-17 18:08:29
2766,1806,2022-05-11 23:10:11,In-Store Pickup,4988675435,on hold,2021-05-23 18:12:54,2022-11-08 14:09:19
2767,2174,2022-06-01 06:50:49,Next Day Delivery,6734995414,pending,2021-01-11 17:51:49,2022-10-10 02:54:18
2768,1049,2022-01-25 15:47:40,Standard Shipping,9267959313,active,2021-05-11 01:13:56,2022-12-30 23:52:51
2769,2634,2022-01-04 21:17:40,Same-Day Delivery,3261400150,active,2021-05-06 07:41:43,2022-11-13 12:37:39
2770,476,2022-05-21 13:28:51,2-Day Shipping,4437124971,completed,2021-05-20 11:32:00,2022-04-26 07:42:50
2771,2192,2022-01-12 07:56:45,Express Shipping,5868576157,on hold,2021-01-31 10:55:14,2022-06-02 00:49:09
2772,2733,2022-05-26 17:31:44,Priority Shipping,3667911163,cancelled,2021-12-11 10:30:30,2022-06-10 10:59:39
2773,1772,2022-09-10 21:48:12,Express Shipping,6721627858,active,2021-06-30 11:20:32,2022-08-07 08:33:36
2774,2257,2022-09-24 13:12:33,Standard Shipping,3929514010,completed,2021-04-29 19:42:17,2022-10-28 01:58:28
2775,1156,2022-05-21 23:08:25,Curbside Pickup,7118281359,pending,2021-09-12 15:06:02,2022-05-19 22:44:33
2776,2842,2022-07-10 19:58:26,Curbside Pickup,4263384183,on hold,2021-12-16 08:31:25,2022-09-18 01:55:31
2777,2147,2022-07-07 04:43:43,Curbside Pickup,9646150185,completed,2021-08-06 01:02:29,2022-05-21 22:09:01
2778,1196,2022-01-01 10:38:47,Express Shipping,5045352635,active,2021-11-06 22:49:32,2022-05-30 21:49:56
2779,2408,2022-08-25 01:15:47,Same-Day Delivery,2517772536,completed,2021-08-14 02:54:34,2022-12-11 16:49:15
2780,123,2022-08-26 22:50:44,International Shipping,3419571295,pending,2021-01-09 20:18:31,2022-06-20 05:47:25
2781,2663,2022-02-02 14:54:16,Standard Shipping,3199049312,cancelled,2021-12-18 16:41:28,2022-12-18 09:26:28
2782,1793,2022-12-09 17:33:38,International Shipping,2514695271,cancelled,2021-02-03 19:16:50,2022-11-18 20:37:47
2783,2940,2022-01-18 00:34:48,Free Shipping,4521949369,pending,2021-10-31 04:46:57,2022-04-24 19:07:35
2784,2454,2022-02-01 18:22:37,In-Store Pickup,2419167214,completed,2021-11-13 06:47:58,2022-05-19 15:21:45
2785,2205,2022-04-12 19:17:29,Free Shipping,5726688031,pending,2021-02-06 01:24:41,2022-02-24 13:15:43
2786,412,2022-01-05 02:24:49,Standard Shipping,9911796521,active,2021-08-30 09:47:52,2022-03-16 06:19:52
2787,2173,2022-02-15 18:36:25,Express Shipping,8411482912,completed,2021-02-17 06:33:22,2022-12-29 00:22:04
2788,1137,2022-08-29 10:46:20,Standard Shipping,4138208193,active,2021-05-26 16:08:03,2022-11-07 10:01:50
2789,1525,2022-11-18 21:13:54,Curbside Pickup,2450597877,completed,2021-02-27 19:55:11,2022-03-19 23:59:34
2790,914,2022-03-27 08:12:32,International Shipping,3592480732,pending,2021-03-17 00:08:22,2022-07-07 17:29:20
2791,288,2022-04-13 22:20:58,Express Shipping,3897544929,active,2021-09-13 07:53:58,2022-09-28 15:34:39
2792,1127,2022-02-25 21:37:27,Same-Day Delivery,4123077224,completed,2021-05-15 07:30:39,2022-07-08 16:54:19
2793,2426,2022-08-05 06:36:11,Curbside Pickup,5970015614,pending,2021-12-01 14:26:46,2022-04-28 04:41:30
2794,1967,2022-03-03 20:43:54,Free Shipping,8515425694,completed,2021-06-23 08:20:39,2022-07-13 10:35:35
2795,2396,2022-02-24 07:05:35,Same-Day Delivery,1920172314,on hold,2021-05-29 20:06:36,2022-09-22 07:08:21
2796,1125,2022-10-12 03:58:57,Standard Shipping,3213437430,active,2021-09-14 21:40:06,2022-02-02 22:24:34
2797,1704,2022-06-14 04:12:18,Curbside Pickup,3919614031,active,2021-09-18 19:26:42,2022-03-26 17:16:18
2798,1839,2022-03-10 16:52:42,In-Store Pickup,4429426871,cancelled,2021-08-14 09:51:59,2022-06-15 02:21:34
2799,2134,2022-09-28 17:49:57,Express Shipping,3002586433,on hold,2021-07-20 02:04:53,2022-11-22 05:28:06
2800,2056,2022-01-20 18:34:34,2-Day Shipping,1330679471,cancelled,2021-01-06 17:24:04,2022-11-30 14:08:36
2801,1034,2022-03-16 01:28:41,Curbside Pickup,5384627843,cancelled,2021-08-17 05:42:52,2022-07-12 21:21:56
2802,889,2022-01-14 20:30:22,Standard Shipping,1991829745,completed,2021-01-15 05:03:09,2022-08-22 01:07:05
2803,589,2022-02-27 21:40:59,Next Day Delivery,1310551863,completed,2021-06-07 16:01:18,2022-10-06 03:41:54
2804,1334,2022-02-02 17:01:26,Next Day Delivery,6168900084,completed,2021-02-25 09:54:28,2022-09-02 02:55:50
2805,2116,2022-07-27 19:54:06,Standard Shipping,5063161449,on hold,2021-07-08 15:32:59,2022-11-16 17:03:15
2806,1866,2022-08-23 11:50:36,In-Store Pickup,2927080866,cancelled,2021-07-10 11:44:05,2022-02-12 18:35:45
2807,2374,2022-12-30 06:50:21,2-Day Shipping,3627023971,pending,2021-08-20 00:07:40,2022-08-13 00:18:17
2808,1488,2022-02-03 23:54:26,Free Shipping,7560023082,on hold,2021-12-11 09:03:53,2022-01-12 00:23:17
2809,1099,2022-02-06 01:58:33,Curbside Pickup,3802568546,cancelled,2021-01-31 08:40:40,2022-04-15 00:01:15
2810,1528,2022-07-12 02:56:15,International Shipping,4195214942,completed,2021-02-05 11:05:47,2022-04-13 13:12:36
2811,1587,2022-08-07 08:12:38,Free Shipping,8189269315,on hold,2021-09-06 23:22:49,2022-04-30 06:20:46
2812,751,2022-05-16 11:15:17,Standard Shipping,3326187828,completed,2021-04-28 17:21:08,2022-12-04 00:04:11
2813,595,2022-04-17 01:32:00,Same-Day Delivery,3086428948,cancelled,2021-09-23 16:18:57,2022-01-19 23:29:07
2814,2465,2022-02-10 01:50:58,International Shipping,3788516302,cancelled,2021-04-07 20:58:25,2022-08-31 17:45:11
2815,1525,2022-04-20 04:23:23,Standard Shipping,8829064059,completed,2021-01-02 00:22:08,2022-06-07 08:58:15
2816,2868,2022-07-22 04:43:37,Free Shipping,6038084516,on hold,2021-08-17 20:15:38,2022-07-26 22:51:33
2817,691,2022-04-18 03:57:26,Free Shipping,2555417461,active,2021-08-20 12:20:51,2022-12-21 04:11:13
2818,912,2022-01-21 15:39:30,Priority Shipping,8761166931,on hold,2021-03-07 07:04:40,2022-02-12 15:12:43
2819,293,2022-01-06 23:02:50,Free Shipping,3414946856,active,2021-03-21 17:55:39,2022-02-16 15:34:01
2820,114,2022-01-28 13:20:51,International Shipping,9455949946,cancelled,2021-04-10 00:08:05,2022-12-14 04:36:26
2821,2729,2022-12-29 08:02:21,2-Day Shipping,1824317393,cancelled,2021-03-24 22:43:40,2022-08-04 13:52:45
2822,1906,2022-04-08 20:07:13,Standard Shipping,7649360535,pending,2021-10-14 18:46:35,2022-04-26 23:58:44
2823,1545,2022-07-11 01:28:02,Express Shipping,4915035053,pending,2021-06-06 08:30:40,2022-11-13 19:09:50
2824,1971,2022-01-03 20:09:00,Curbside Pickup,2627521035,pending,2021-08-27 22:00:41,2022-06-11 08:25:08
2825,429,2022-12-24 14:30:44,In-Store Pickup,9018369660,completed,2021-02-16 07:30:23,2022-09-04 11:49:13
2826,1624,2022-09-20 12:10:56,Express Shipping,8689451915,pending,2021-07-04 07:52:10,2022-12-16 06:25:41
2827,2300,2022-11-24 14:34:51,Same-Day Delivery,5522074087,on hold,2021-11-02 03:06:01,2022-11-14 16:14:31
2828,1448,2022-01-18 15:00:24,Same-Day Delivery,9223988409,cancelled,2021-12-02 17:39:48,2022-06-08 15:59:27
2829,2577,2022-08-10 01:07:58,Free Shipping,7037893641,completed,2021-01-02 12:22:12,2022-03-25 07:56:52
2830,2498,2022-09-14 07:57:17,Express Shipping,9701392902,cancelled,2021-05-09 09:12:46,2022-10-09 15:51:26
2831,721,2022-04-12 11:27:08,Priority Shipping,8429844133,cancelled,2021-03-30 23:40:54,2022-01-23 15:55:23
2832,2249,2022-05-02 02:49:55,In-Store Pickup,5008044070,cancelled,2021-03-04 22:49:48,2022-07-05 12:51:59
2833,390,2022-03-19 22:13:05,In-Store Pickup,1592796259,pending,2021-07-28 04:21:35,2022-02-24 19:50:35
2834,2540,2022-09-20 20:01:12,Priority Shipping,9316695993,pending,2021-05-07 02:27:05,2022-10-12 15:27:45
2835,699,2022-08-30 11:18:56,Standard Shipping,7011426705,active,2021-03-22 07:08:32,2022-11-29 09:49:44
2836,2467,2022-07-07 23:00:30,2-Day Shipping,7142330026,on hold,2021-06-11 06:16:21,2022-12-24 15:08:07
2837,2363,2022-02-26 20:41:52,Free Shipping,9853013581,cancelled,2021-06-19 00:46:45,2022-03-23 23:41:42
2838,2191,2022-11-02 09:48:43,In-Store Pickup,7944962204,completed,2021-07-04 13:08:50,2022-12-18 12:58:45
2839,2728,2022-02-03 00:59:39,Free Shipping,9536738705,active,2021-08-14 19:04:37,2022-09-02 00:50:00
2840,1728,2022-01-08 09:45:39,International Shipping,2444215623,on hold,2021-04-09 17:34:34,2022-10-11 11:24:50
2841,628,2022-11-02 19:06:45,Free Shipping,1080899179,on hold,2021-08-31 04:12:59,2022-03-16 07:30:53
2842,1170,2022-09-16 03:56:40,Priority Shipping,9702830202,active,2021-09-03 20:48:12,2022-09-29 03:35:13
2843,2818,2022-08-31 08:24:26,Next Day Delivery,2202954847,active,2021-02-21 15:09:12,2022-03-18 18:25:18
2844,2165,2022-06-10 16:14:57,2-Day Shipping,5454278621,on hold,2021-05-12 00:24:12,2022-08-14 05:58:55
2845,2454,2022-12-20 14:45:51,Standard Shipping,1530022123,on hold,2021-06-23 08:16:18,2022-08-04 11:09:23
2846,2619,2022-10-03 10:32:04,Same-Day Delivery,3866229079,completed,2021-03-04 01:00:40,2022-01-16 12:13:36
2847,219,2022-06-13 21:41:25,Curbside Pickup,6047343450,completed,2021-08-16 03:52:59,2022-11-22 07:55:31
2848,2311,2022-02-19 02:33:03,2-Day Shipping,9328472407,on hold,2021-08-12 16:09:06,2022-10-22 04:55:36
2849,906,2022-12-06 17:51:45,2-Day Shipping,6412132370,pending,2021-04-08 03:46:41,2022-05-28 21:58:23
2850,1986,2022-07-14 20:38:01,Free Shipping,9466674737,completed,2021-07-08 16:34:48,2022-11-10 07:39:16
2851,2888,2022-04-20 07:09:37,Next Day Delivery,2698672705,pending,2021-10-30 22:46:32,2022-11-20 21:06:45
2852,1236,2022-01-07 16:02:03,Next Day Delivery,2438419537,pending,2021-12-26 00:50:16,2022-10-02 22:16:34
2853,305,2022-06-11 04:40:09,Standard Shipping,9527288385,active,2021-09-14 23:08:53,2022-07-14 22:35:12
2854,1274,2022-01-04 01:11:01,Same-Day Delivery,3200701184,on hold,2021-10-26 04:12:56,2022-05-18 15:18:05
2855,1653,2022-10-04 08:04:49,Same-Day Delivery,7314905829,active,2021-08-08 02:25:11,2022-01-02 01:26:36
2856,491,2022-08-12 01:41:26,Standard Shipping,2512904729,cancelled,2021-11-03 12:50:23,2022-12-23 03:22:03
2857,1664,2022-09-14 06:21:55,International Shipping,1301071218,active,2021-01-30 00:52:41,2022-06-23 14:20:29
2858,2175,2022-01-15 02:39:17,2-Day Shipping,1048399511,pending,2021-07-10 04:20:13,2022-07-29 00:32:18
2859,1218,2022-07-03 22:50:06,Express Shipping,5542338625,on hold,2021-10-07 10:12:27,2022-03-25 16:53:00
2860,1681,2022-04-16 09:57:44,Curbside Pickup,6147888592,completed,2021-08-27 23:22:53,2022-11-27 19:44:44
2861,13,2022-11-12 04:32:00,2-Day Shipping,8646951034,on hold,2021-08-19 18:22:09,2022-02-14 09:12:27
2862,185,2022-11-11 12:43:01,Next Day Delivery,1352531777,active,2021-02-01 01:54:55,2022-01-24 13:28:16
2863,1540,2022-11-08 07:31:12,In-Store Pickup,2493581708,on hold,2021-06-01 09:54:20,2022-03-14 08:31:23
2864,2979,2022-09-02 03:35:55,Free Shipping,8029364837,cancelled,2021-07-13 02:41:15,2022-05-08 20:40:32
2865,1597,2022-03-10 00:31:27,Curbside Pickup,8071599033,on hold,2021-10-31 06:42:07,2022-04-11 05:22:48
2866,1948,2022-05-31 09:14:10,Curbside Pickup,1241743075,on hold,2021-05-31 02:37:46,2022-01-18 12:07:40
2867,1563,2022-03-07 17:49:04,Standard Shipping,1485770495,completed,2021-05-01 14:13:02,2022-02-11 12:04:04
2868,1518,2022-05-17 14:25:17,In-Store Pickup,9758296688,pending,2021-09-22 11:13:05,2022-06-16 04:23:13
2869,2698,2022-04-29 17:52:05,In-Store Pickup,5312622912,pending,2021-05-19 21:36:32,2022-04-17 03:35:04
2870,1029,2022-11-08 09:57:45,Same-Day Delivery,8205685804,completed,2021-03-10 01:55:06,2022-10-17 01:51:44
2871,2845,2022-09-16 01:55:59,In-Store Pickup,7973987403,on hold,2021-03-12 16:35:51,2022-10-19 13:20:26
2872,2224,2022-02-04 17:48:04,Express Shipping,1240809209,cancelled,2021-06-27 10:56:52,2022-12-15 23:57:14
2873,1551,2022-01-12 14:49:51,Next Day Delivery,6046669161,on hold,2021-02-09 16:59:50,2022-03-22 22:20:10
2874,2362,2022-11-30 10:15:38,Curbside Pickup,9597347587,pending,2021-06-30 19:06:49,2022-10-21 08:00:14
2875,1604,2022-01-03 07:27:07,2-Day Shipping,8168629660,active,2021-03-17 16:35:21,2022-11-16 06:30:30
2876,716,2022-05-01 14:51:39,Same-Day Delivery,9181616956,on hold,2021-08-11 20:07:06,2022-09-29 13:13:38
2877,332,2022-12-24 10:34:41,Curbside Pickup,7628177174,completed,2021-09-30 19:20:17,2022-06-27 21:29:30
2878,923,2022-02-17 04:58:09,Standard Shipping,8647604111,cancelled,2021-01-10 22:01:15,2022-08-20 19:00:20
2879,1378,2022-01-24 02:52:25,Express Shipping,4922896256,completed,2021-09-09 09:54:38,2022-04-22 20:50:22
2880,1679,2022-05-15 06:53:24,Priority Shipping,1621203265,pending,2021-03-16 13:47:53,2022-06-11 02:24:06
2881,2723,2022-02-06 22:12:16,Standard Shipping,2563232488,cancelled,2021-04-24 03:45:11,2022-04-26 21:41:39
2882,2570,2022-03-01 13:55:10,Express Shipping,3043107453,pending,2021-11-08 10:06:40,2022-09-12 04:31:16
2883,1194,2022-04-22 10:12:42,Priority Shipping,9094719517,completed,2021-08-28 02:19:02,2022-07-01 05:44:07
2884,2086,2022-01-06 12:13:38,Standard Shipping,1335288953,cancelled,2021-09-24 13:29:15,2022-10-10 18:46:16
2885,2778,2022-06-12 22:22:04,Priority Shipping,2649947865,on hold,2021-12-25 16:52:53,2022-04-05 06:30:22
2886,2976,2022-11-06 08:05:57,Next Day Delivery,4615876335,cancelled,2021-06-26 21:30:40,2022-02-24 12:41:04
2887,2372,2022-05-24 12:45:37,Same-Day Delivery,5471793447,on hold,2021-08-28 12:27:07,2022-11-13 01:19:26
2888,1757,2022-01-31 21:35:54,International Shipping,3829795966,cancelled,2021-06-07 22:06:08,2022-10-07 20:42:46
2889,1431,2022-05-23 20:05:51,International Shipping,7681352956,cancelled,2021-04-19 21:53:53,2022-05-13 17:34:42
2890,1514,2022-03-03 03:43:28,Standard Shipping,2913999846,active,2021-09-24 04:12:11,2022-04-17 23:04:45
2891,1938,2022-06-26 06:53:08,Curbside Pickup,7272821835,completed,2021-04-22 00:16:17,2022-03-18 14:57:51
2892,2253,2022-07-17 09:11:27,Express Shipping,6106617742,on hold,2021-07-06 04:24:42,2022-07-23 19:16:18
2893,94,2022-02-03 04:07:29,2-Day Shipping,6858780878,cancelled,2021-05-01 15:30:35,2022-01-30 23:03:24
2894,884,2022-08-22 02:14:25,Same-Day Delivery,7555853170,completed,2021-01-03 10:22:34,2022-12-08 17:23:31
2895,2421,2022-06-13 02:00:00,2-Day Shipping,7947571269,active,2021-12-08 16:28:59,2022-10-29 23:43:25
2896,885,2022-11-30 11:41:49,2-Day Shipping,5116947275,cancelled,2021-05-25 17:29:46,2022-05-12 11:08:57
2897,164,2022-11-22 03:49:30,Same-Day Delivery,8998886835,pending,2021-09-21 23:25:29,2022-12-25 12:11:29
2898,1287,2022-04-17 15:07:16,In-Store Pickup,8453626836,on hold,2021-04-10 02:17:50,2022-04-09 01:10:34
2899,2783,2022-05-07 16:45:15,2-Day Shipping,5410508887,completed,2021-03-20 06:44:18,2022-08-07 07:43:37
2900,98,2022-03-02 12:35:57,Express Shipping,4692803716,on hold,2021-09-13 05:14:11,2022-07-31 06:59:32
2901,1063,2022-02-26 13:47:02,Standard Shipping,6113877262,pending,2021-07-04 20:02:49,2022-03-15 13:18:22
2902,739,2022-12-30 04:43:55,2-Day Shipping,7994936620,completed,2021-03-18 10:05:42,2022-08-19 05:58:55
2903,1882,2022-02-22 04:03:18,In-Store Pickup,1803474194,cancelled,2021-07-12 00:29:52,2022-09-08 23:42:22
2904,2019,2022-07-01 21:16:13,Standard Shipping,2942730437,completed,2021-04-06 05:54:15,2022-03-17 11:59:59
2905,1568,2022-01-08 21:16:45,Next Day Delivery,2231511557,pending,2021-04-28 20:00:40,2022-04-10 11:00:32
2906,1344,2022-12-09 17:43:56,Free Shipping,7739975535,completed,2021-04-02 01:23:14,2022-12-05 05:29:00
2907,2530,2022-05-14 23:40:57,Priority Shipping,8112632436,completed,2021-06-23 02:39:47,2022-05-31 12:11:37
2908,177,2022-01-05 18:25:52,Standard Shipping,3504450708,active,2021-12-25 03:06:11,2022-08-01 04:53:12
