"cart_item_id";"cart_id";"product_id";"quantity";"created_at";"updated_at"
1203;624;272;88;"2021-03-28 06:37:05";"2022-05-19 02:39:09"
1204;515;170;64;"2021-01-24 00:51:46";"2022-05-12 02:07:57"
1205;186;82;11;"2021-12-10 06:21:38";"2022-02-13 23:49:22"
1206;468;65;3;"2021-09-18 10:01:10";"2022-09-29 15:49:03"
1207;124;285;41;"2021-06-10 00:32:36";"2022-10-28 10:11:40"
1208;781;294;16;"2021-02-10 06:33:17";"2022-08-18 01:37:05"
1209;394;91;40;"2021-06-06 00:55:21";"2022-11-04 22:22:48"
1210;486;240;59;"2021-07-05 05:32:50";"2022-08-16 09:57:32"
1211;710;84;75;"2021-09-12 16:10:12";"2022-12-25 01:50:48"
1212;865;8;30;"2021-09-07 13:54:32";"2022-04-20 09:57:58"
1213;228;365;53;"2021-01-31 14:19:45";"2022-03-17 13:02:29"
1214;759;192;31;"2021-03-21 00:56:29";"2022-03-18 19:45:30"
1215;423;259;29;"2021-05-11 21:29:05";"2022-04-01 08:22:44"
1216;436;436;71;"2021-07-30 19:30:30";"2022-10-03 17:35:11"
1217;106;442;20;"2021-02-23 23:47:56";"2022-06-09 21:48:50"
1218;594;394;36;"2021-01-12 15:00:44";"2022-06-02 06:42:59"
1219;734;400;74;"2021-04-03 18:58:46";"2022-11-11 03:03:31"
1220;341;30;13;"2021-12-14 17:34:15";"2022-02-19 12:08:59"
1221;652;337;31;"2021-02-08 07:57:15";"2022-04-18 13:33:00"
1222;141;130;63;"2021-03-17 03:02:16";"2022-02-23 14:46:55"
1223;28;484;48;"2021-06-16 16:17:13";"2022-03-23 00:29:11"
1224;241;107;58;"2021-07-12 15:37:21";"2022-04-19 13:39:38"
1225;494;258;51;"2021-02-13 17:17:37";"2022-11-30 01:06:45"
1226;932;114;46;"2021-07-11 10:16:39";"2022-09-12 02:00:39"
1227;148;354;84;"2021-11-01 16:59:52";"2022-10-22 19:30:21"
1228;568;40;57;"2021-11-14 00:01:47";"2022-06-26 14:44:55"
1229;724;85;31;"2021-04-17 17:24:46";"2022-08-30 04:14:30"
1230;728;441;55;"2021-07-10 15:08:57";"2022-02-28 18:02:51"
1231;18;430;45;"2021-12-05 11:50:33";"2022-08-30 07:39:32"
1232;356;402;54;"2021-10-20 04:24:52";"2022-05-30 03:38:23"
1233;618;242;31;"2021-06-10 03:46:17";"2022-12-27 20:23:18"
1234;451;272;45;"2021-11-04 06:06:16";"2022-06-22 12:48:59"
1235;804;159;58;"2021-06-21 10:04:23";"2022-12-28 15:43:53"
1236;491;253;48;"2021-07-25 10:23:50";"2022-07-05 07:03:47"
1237;862;230;62;"2021-07-09 01:29:37";"2022-03-27 23:31:38"
1238;917;2;39;"2021-01-16 02:53:29";"2022-05-18 14:17:22"
1239;395;424;60;"2021-10-03 07:57:12";"2022-08-06 13:32:21"
1240;897;456;75;"2021-01-15 15:23:01";"2022-03-24 04:19:51"
1241;327;428;6;"2021-06-17 16:56:52";"2022-08-17 06:53:54"
1242;782;325;28;"2021-06-05 09:44:05";"2022-04-02 15:24:44"
1243;219;468;9;"2021-10-03 16:59:58";"2022-10-12 09:04:42"
1244;863;348;22;"2021-02-13 07:17:14";"2022-03-20 21:15:56"
1245;790;198;82;"2021-02-11 22:31:27";"2022-02-26 22:20:02"
1246;252;58;74;"2021-10-05 06:15:12";"2022-05-08 02:00:48"
1247;54;199;72;"2021-07-29 20:59:10";"2022-05-11 03:23:57"
1248;377;480;57;"2021-03-22 18:53:03";"2022-05-27 07:55:45"
1249;915;461;27;"2021-02-27 08:52:06";"2022-06-24 21:06:03"
1250;51;197;76;"2021-10-26 09:13:06";"2022-10-30 08:58:46"
1251;307;103;67;"2021-10-04 14:52:35";"2022-10-02 02:00:22"
1252;978;314;25;"2021-01-19 06:58:42";"2022-11-26 03:27:19"
1253;537;117;38;"2021-06-02 07:09:55";"2022-09-27 07:12:38"
1254;67;237;31;"2021-03-08 03:39:58";"2022-11-25 08:53:44"
1256;268;77;26;"2021-02-24 23:38:41";"2022-07-12 00:47:02"
1257;409;26;92;"2021-03-31 22:26:16";"2022-08-31 04:06:20"
1258;269;32;71;"2021-04-07 01:01:54";"2022-08-06 04:38:41"
1259;904;75;87;"2021-08-15 07:12:30";"2022-10-17 19:33:01"
1260;540;118;3;"2021-06-22 23:09:20";"2022-04-20 22:40:19"
1261;808;341;42;"2021-04-20 17:12:48";"2022-11-11 18:37:10"
1262;276;161;74;"2021-06-10 11:52:50";"2022-02-17 02:35:32"
1263;67;220;47;"2021-01-17 19:06:58";"2022-02-28 18:33:59"
1264;779;489;82;"2021-10-05 19:55:14";"2022-11-12 02:15:23"
1265;318;23;31;"2021-11-24 18:21:49";"2022-01-23 18:47:29"
1266;269;482;55;"2021-10-25 09:39:09";"2022-03-16 07:44:20"
1267;539;396;28;"2021-06-26 16:10:13";"2022-01-08 12:13:24"
1268;83;152;6;"2021-01-19 10:09:20";"2022-03-26 23:47:21"
1269;287;59;20;"2021-11-21 01:34:21";"2022-03-23 19:25:24"
1270;766;311;43;"2021-05-19 14:34:19";"2022-12-10 21:44:43"
1271;496;235;24;"2021-08-31 03:30:27";"2022-10-12 17:04:49"
1272;976;358;52;"2021-11-12 06:26:22";"2022-09-26 05:27:09"
1273;512;295;1;"2021-07-22 15:28:51";"2022-11-05 08:08:33"
1274;1000;304;82;"2021-01-06 15:10:00";"2022-07-23 02:18:01"
1275;853;322;56;"2021-12-29 11:09:25";"2022-02-04 22:34:13"
1276;212;330;53;"2021-10-20 12:44:34";"2022-08-18 04:56:12"
1278;178;363;99;"2021-07-04 08:46:50";"2022-05-07 12:31:32"
1279;226;398;28;"2021-10-19 02:05:23";"2022-05-17 19:21:03"
1280;371;148;73;"2021-01-16 02:07:43";"2022-11-25 15:33:55"
1281;280;450;74;"2021-08-16 19:38:35";"2022-02-06 01:00:29"
1283;527;184;48;"2021-11-16 11:47:55";"2022-12-12 02:10:08"
1284;532;202;32;"2021-05-31 16:52:48";"2022-05-06 15:10:24"
1285;116;365;38;"2021-04-08 13:53:07";"2022-08-24 11:29:37"
1287;170;359;93;"2021-08-08 23:52:59";"2022-09-08 15:30:37"
1288;7;343;13;"2021-06-21 19:01:20";"2022-04-24 07:47:57"
1289;175;182;34;"2021-12-07 07:51:01";"2022-09-24 23:42:08"
1290;701;220;7;"2021-10-29 19:44:40";"2022-07-23 05:38:45"
1291;135;240;59;"2021-11-09 06:30:53";"2022-11-20 00:36:42"
1292;777;10;63;"2021-06-04 13:16:44";"2022-05-08 11:04:49"
1293;71;307;68;"2021-05-21 20:17:07";"2022-10-07 07:15:46"
1294;669;213;22;"2021-02-10 05:00:30";"2022-01-17 03:56:12"
1295;603;145;15;"2021-05-23 08:04:44";"2022-09-04 04:47:41"
1296;604;77;81;"2021-12-10 02:03:06";"2022-05-29 11:23:44"
1297;278;265;11;"2021-03-19 12:37:35";"2022-03-26 16:25:36"
1298;121;465;82;"2021-11-27 23:24:53";"2022-05-07 05:35:51"
1299;257;194;30;"2021-01-22 03:14:41";"2022-06-17 11:30:43"
1300;424;194;70;"2021-12-02 08:47:56";"2022-01-27 05:59:03"
1301;801;376;16;"2021-09-17 12:17:40";"2022-02-20 15:55:16"
1302;91;40;23;"2021-01-08 14:12:40";"2022-05-22 21:42:06"
1303;160;471;51;"2021-06-06 19:19:51";"2022-08-19 12:35:05"
1304;949;499;27;"2021-07-16 20:02:59";"2022-11-16 03:40:54"
1305;281;91;41;"2021-02-23 23:41:01";"2022-04-20 13:36:45"
1306;900;249;52;"2021-07-15 10:37:08";"2022-03-11 11:26:47"
1307;837;273;81;"2021-04-08 04:26:25";"2022-10-08 01:03:04"
1308;490;448;74;"2021-11-21 19:26:04";"2022-05-30 11:22:07"
1310;154;71;34;"2021-10-24 05:49:14";"2022-07-15 00:54:41"
1311;911;379;30;"2021-11-18 12:55:26";"2022-10-15 13:45:41"
1312;397;42;57;"2021-02-09 10:11:33";"2022-07-03 18:50:37"
1313;847;5;84;"2021-12-05 09:45:23";"2022-09-15 12:35:22"
1314;335;280;99;"2021-09-04 01:33:52";"2022-10-16 18:35:18"
1315;285;462;69;"2021-02-03 09:28:26";"2022-07-15 19:50:40"
1316;112;417;50;"2021-09-05 10:57:28";"2022-06-29 01:32:41"
1317;850;224;11;"2021-09-10 23:35:46";"2022-05-14 09:38:24"
1318;200;355;38;"2021-07-09 12:19:21";"2022-09-10 02:56:22"
1319;961;179;15;"2021-11-01 03:26:50";"2022-03-08 03:06:05"
1320;458;140;7;"2021-03-28 06:04:45";"2022-07-25 18:49:13"
1321;203;478;43;"2021-04-13 21:16:21";"2022-12-05 03:26:33"
1322;338;131;30;"2021-08-11 06:29:56";"2022-07-05 01:54:59"
1323;422;61;83;"2021-03-14 03:58:17";"2022-08-03 06:22:14"
1324;403;148;47;"2021-09-12 19:49:17";"2022-11-22 20:31:08"
1325;816;455;18;"2021-04-17 15:26:14";"2022-09-06 00:42:20"
1326;841;55;32;"2021-04-20 20:38:31";"2022-05-10 03:55:16"
1327;332;39;16;"2021-08-30 13:57:09";"2022-07-16 17:58:56"
1328;867;209;77;"2021-03-04 20:09:36";"2022-09-28 16:56:15"
1329;736;490;42;"2021-04-02 14:59:13";"2022-04-03 08:59:33"
1330;681;385;63;"2021-12-07 20:55:51";"2022-06-05 14:58:18"
1331;909;358;31;"2021-08-22 01:46:19";"2022-11-20 08:28:24"
1332;405;480;71;"2021-10-30 05:49:45";"2022-02-15 21:18:20"
1333;825;404;89;"2021-06-15 22:10:56";"2022-04-04 18:39:46"
1334;650;326;65;"2021-06-26 14:32:08";"2022-09-04 17:20:08"
1335;484;95;11;"2021-01-10 23:48:18";"2022-02-21 19:55:47"
1336;403;212;27;"2021-01-24 19:48:04";"2022-07-07 09:41:14"
1337;998;139;78;"2021-08-02 20:32:52";"2022-08-02 23:35:28"
1338;905;274;41;"2021-11-18 10:22:34";"2022-02-09 21:32:52"
1339;863;16;20;"2021-11-12 06:42:02";"2022-06-23 17:19:59"
1340;816;235;100;"2021-09-09 01:49:54";"2022-07-04 03:00:42"
1341;909;285;46;"2021-12-06 13:35:14";"2022-03-15 08:26:42"
1342;625;143;76;"2021-06-23 20:08:03";"2022-02-27 22:56:45"
1343;618;86;75;"2021-07-06 06:22:44";"2022-07-30 10:02:51"
1344;533;427;75;"2021-04-21 02:58:06";"2022-07-16 23:04:27"
1346;391;358;20;"2021-09-09 08:04:03";"2022-12-02 16:19:36"
1347;683;129;34;"2021-11-21 22:18:40";"2022-11-07 17:29:52"
1348;561;127;46;"2021-01-04 15:02:56";"2022-06-15 15:32:44"
1349;997;449;84;"2021-10-02 07:21:47";"2022-09-26 01:26:09"
1350;572;255;45;"2021-07-13 02:21:50";"2022-02-04 05:02:53"
1351;931;94;88;"2021-04-27 18:06:34";"2022-08-02 19:23:15"
1352;791;164;100;"2021-03-07 08:10:17";"2022-04-16 23:50:09"
1353;749;441;35;"2021-12-19 16:43:01";"2022-11-01 12:38:12"
1354;461;422;12;"2021-06-08 02:45:12";"2022-04-22 19:12:34"
1355;820;151;47;"2021-07-07 22:35:01";"2022-10-20 12:20:29"
1356;261;198;78;"2021-07-17 11:31:54";"2022-08-18 04:45:03"
1357;429;243;74;"2021-12-12 14:20:28";"2022-12-02 18:53:49"
1358;972;282;10;"2021-06-11 19:52:33";"2022-09-26 15:19:49"
1359;646;138;49;"2021-11-04 10:25:34";"2022-12-01 06:04:57"
1360;374;33;70;"2021-06-14 16:10:27";"2022-03-06 10:25:40"
1361;475;311;24;"2021-10-19 23:22:54";"2022-01-05 18:58:49"
1362;594;220;57;"2021-01-22 12:53:56";"2022-09-17 22:09:48"
1363;755;273;61;"2021-07-31 21:14:33";"2022-11-30 00:39:51"
1364;181;389;41;"2021-09-04 15:36:25";"2022-05-23 00:17:02"
1365;606;274;30;"2021-02-11 04:15:16";"2022-07-18 07:18:18"
1366;66;222;12;"2021-02-21 17:23:39";"2022-07-18 07:07:10"
1367;900;39;75;"2021-04-01 17:10:14";"2022-03-24 12:42:59"
1368;131;500;34;"2021-03-10 08:10:51";"2022-04-19 04:08:04"
1369;485;23;25;"2021-10-02 16:51:06";"2022-07-13 14:09:40"
1370;87;416;60;"2021-09-22 02:39:37";"2022-10-20 23:46:34"
1371;23;64;32;"2021-11-18 07:47:25";"2022-09-03 04:15:22"
1372;702;437;62;"2021-01-10 11:32:53";"2022-02-04 22:25:02"
1373;410;188;50;"2021-06-07 02:25:05";"2022-09-16 15:14:05"
1374;751;275;87;"2021-09-02 18:05:26";"2022-12-02 15:37:08"
1375;95;128;22;"2021-03-25 06:24:42";"2022-06-16 10:05:04"
1376;676;310;85;"2021-12-17 01:10:01";"2022-09-05 06:00:52"
1377;588;461;55;"2021-07-29 02:12:40";"2022-08-30 18:31:44"
1378;637;330;24;"2021-03-09 19:41:53";"2022-04-17 18:44:43"
1379;306;423;93;"2021-05-10 23:14:01";"2022-11-25 17:11:12"
1380;240;460;99;"2021-03-10 23:06:17";"2022-06-27 12:20:24"
1381;525;330;49;"2021-08-30 02:57:23";"2022-12-14 02:13:16"
1382;465;236;74;"2021-09-15 10:17:08";"2022-09-20 17:21:31"
1383;459;345;61;"2021-04-26 23:43:16";"2022-10-24 13:59:15"
1384;83;493;53;"2021-01-16 23:07:59";"2022-03-05 10:39:36"
1385;715;179;6;"2021-04-15 23:08:13";"2022-11-09 14:45:17"
1386;853;250;35;"2021-01-12 16:22:24";"2022-04-09 14:53:40"
1387;646;250;77;"2021-09-27 17:57:22";"2022-12-18 07:50:17"
1388;444;62;41;"2021-11-30 00:00:57";"2022-12-14 10:34:37"
1389;482;328;50;"2021-10-11 04:26:16";"2022-01-30 08:55:44"
1390;167;394;90;"2021-03-28 18:02:24";"2022-10-14 11:21:21"
1391;919;107;49;"2021-11-12 20:58:13";"2022-09-02 00:44:44"
1392;160;195;11;"2021-07-25 10:54:16";"2022-01-20 17:17:57"
1393;92;420;96;"2021-05-19 23:26:14";"2022-01-17 19:50:32"
1394;151;466;46;"2021-09-13 15:01:46";"2022-06-11 09:57:24"
1395;429;62;29;"2021-05-15 20:25:34";"2022-01-06 11:19:16"
1396;846;71;68;"2021-04-12 07:01:34";"2022-07-30 05:04:18"
1397;530;196;85;"2021-12-23 21:02:41";"2022-02-24 16:05:34"
1398;755;500;6;"2021-01-04 18:01:57";"2022-11-09 11:19:36"
1399;654;225;62;"2021-10-26 10:39:51";"2022-10-22 02:59:49"
1401;712;453;92;"2021-05-31 22:04:26";"2022-12-17 13:14:32"
1402;319;217;67;"2021-05-31 00:24:38";"2022-11-15 18:34:12"
1403;177;6;93;"2021-05-12 06:35:29";"2022-05-31 06:11:19"
1404;622;404;29;"2021-06-13 08:28:16";"2022-12-11 18:50:53"
1405;798;410;100;"2021-12-04 08:57:37";"2022-03-16 02:34:54"
1406;84;186;57;"2021-10-19 09:24:16";"2022-06-30 12:58:50"
1407;993;491;52;"2021-06-27 11:01:42";"2022-12-16 05:47:38"
1408;306;421;81;"2021-06-11 02:51:25";"2022-01-19 03:40:27"
1409;77;498;49;"2021-02-10 07:34:20";"2022-08-10 11:44:38"
1410;775;276;51;"2021-04-14 13:06:31";"2022-06-25 14:23:47"
1412;39;143;21;"2021-04-15 13:12:35";"2022-10-28 04:31:41"
1413;976;404;30;"2021-10-09 14:37:05";"2022-03-31 11:23:21"
1414;359;297;60;"2021-05-27 02:56:09";"2022-03-17 12:14:10"
1415;708;103;25;"2021-10-10 22:52:04";"2022-07-24 20:21:47"
1416;726;104;8;"2021-11-13 21:46:47";"2022-06-30 15:05:46"
1417;288;448;30;"2021-03-21 14:57:18";"2022-05-15 13:27:27"
1418;496;318;69;"2021-03-09 15:04:01";"2022-01-29 07:05:44"
1419;901;404;75;"2021-06-13 14:21:11";"2022-05-19 01:56:41"
1420;799;91;80;"2021-12-05 05:19:58";"2022-02-04 17:14:00"
1421;562;445;18;"2021-10-27 13:02:21";"2022-03-29 05:59:05"
1422;605;492;47;"2021-07-19 03:56:12";"2022-01-04 18:37:17"
1423;947;487;71;"2021-10-21 16:04:49";"2022-04-23 19:52:27"
1424;898;217;23;"2021-11-28 15:27:09";"2022-08-24 22:37:52"
1425;374;377;13;"2021-05-27 13:03:34";"2022-10-15 02:55:18"
1426;136;86;34;"2021-07-25 05:36:01";"2022-09-15 04:42:26"
1427;859;178;23;"2021-07-03 14:03:23";"2022-03-13 05:27:03"
1428;324;244;80;"2021-07-11 04:51:57";"2022-11-07 20:10:12"
1429;390;172;86;"2021-05-29 09:23:05";"2022-03-07 21:13:25"
1431;748;24;37;"2021-08-25 20:48:41";"2022-10-28 12:29:25"
1433;211;498;39;"2021-07-02 02:38:56";"2022-04-19 17:50:40"
1434;692;362;46;"2021-12-18 21:20:58";"2022-12-10 16:58:48"
1435;861;46;19;"2021-03-13 09:46:22";"2022-05-27 21:13:11"
1436;598;220;71;"2021-05-15 14:31:06";"2022-03-01 02:25:50"
1437;716;254;98;"2021-05-24 04:51:37";"2022-04-17 07:36:46"
1438;602;21;87;"2021-12-16 18:45:16";"2022-08-28 20:50:59"
1439;986;424;9;"2021-03-17 16:03:34";"2022-12-23 05:01:21"
1440;236;35;63;"2021-07-25 19:04:38";"2022-05-28 17:36:25"
1441;908;58;54;"2021-04-14 02:48:30";"2022-10-21 10:22:23"
1442;271;243;59;"2021-01-19 08:27:17";"2022-11-30 21:04:45"
1443;457;115;91;"2021-01-02 19:48:31";"2022-03-24 00:58:42"
1444;680;50;9;"2021-11-15 20:18:54";"2022-05-11 02:31:49"
1445;675;355;77;"2021-04-02 20:18:08";"2022-07-15 18:32:06"
1446;809;490;39;"2021-08-18 06:43:30";"2022-10-15 14:00:18"
1447;13;497;73;"2021-06-22 13:52:06";"2022-01-29 23:21:17"
1448;674;500;30;"2021-12-05 14:03:21";"2022-09-27 12:56:06"
1449;874;213;36;"2021-08-27 11:26:32";"2022-07-22 11:30:23"
1450;798;178;61;"2021-04-14 12:19:06";"2022-04-18 06:49:51"
1451;16;188;44;"2021-05-21 14:45:29";"2022-06-01 06:53:39"
1452;736;94;57;"2021-01-07 21:47:50";"2022-12-08 19:38:33"
1453;77;387;99;"2021-04-06 14:21:28";"2022-05-10 13:38:14"
1454;186;401;9;"2021-07-28 23:16:12";"2022-03-08 05:12:39"
1455;178;230;95;"2021-11-30 07:12:20";"2022-03-07 10:24:18"
1456;485;29;56;"2021-07-30 03:34:08";"2022-08-09 23:29:54"
1457;194;366;58;"2021-05-20 09:59:05";"2022-02-17 05:53:44"
1458;223;479;68;"2021-04-25 02:54:16";"2022-05-29 02:53:11"
1459;633;461;19;"2021-05-19 06:53:53";"2022-03-19 06:35:05"
1460;82;13;21;"2021-12-25 02:30:37";"2022-01-16 21:29:49"
1461;668;327;47;"2021-08-29 01:48:17";"2022-01-17 09:13:51"
1462;685;223;94;"2021-11-24 01:51:38";"2022-06-06 09:39:59"
1463;989;350;66;"2021-09-15 19:28:29";"2022-08-19 00:39:33"
1464;644;333;73;"2021-07-02 16:32:05";"2022-02-03 12:36:58"
1465;313;465;72;"2021-08-18 03:42:18";"2022-03-19 06:49:33"
1466;697;298;76;"2021-04-22 18:57:08";"2022-08-08 10:00:07"
1467;721;481;32;"2021-02-27 06:54:59";"2022-05-08 06:08:08"
1468;702;177;8;"2021-02-08 04:11:08";"2022-11-30 14:13:16"
1469;63;320;47;"2021-02-20 08:15:40";"2022-04-09 04:26:49"
1470;894;34;59;"2021-06-20 22:06:08";"2022-06-21 04:20:11"
1471;51;412;52;"2021-02-27 07:58:35";"2022-06-27 00:50:02"
1472;312;214;94;"2021-05-12 18:25:49";"2022-09-28 03:48:25"
1473;541;334;62;"2021-06-04 06:07:50";"2022-06-19 04:57:42"
1474;586;234;75;"2021-03-24 22:58:13";"2022-10-14 10:27:17"
1475;844;190;63;"2021-01-21 22:15:38";"2022-06-12 20:24:28"
1476;291;238;71;"2021-04-13 18:15:23";"2022-02-08 08:14:27"
1477;108;268;28;"2021-07-28 11:03:03";"2022-04-02 20:06:21"
1478;331;139;20;"2021-12-22 13:30:29";"2022-06-21 23:26:56"
1479;858;345;13;"2021-12-08 04:34:33";"2022-10-29 20:21:32"
1480;469;16;75;"2021-11-21 00:10:16";"2022-03-22 22:02:42"
1481;588;175;71;"2021-04-18 19:31:51";"2022-02-27 03:09:27"
1482;846;475;49;"2021-05-29 10:30:42";"2022-05-16 21:25:27"
1483;870;166;75;"2021-12-16 05:11:02";"2022-10-30 19:59:55"
1484;602;290;48;"2021-07-22 17:43:44";"2022-07-27 23:05:10"
1485;136;324;43;"2021-10-01 09:10:18";"2022-04-19 23:35:08"
1486;417;16;55;"2021-08-07 00:39:51";"2022-05-11 15:09:51"
1487;473;180;76;"2021-06-26 22:50:32";"2022-09-09 17:20:30"
1488;31;35;76;"2021-08-23 01:48:18";"2022-11-19 20:01:27"
1489;916;236;37;"2021-06-01 14:32:43";"2022-08-28 07:47:33"
1490;440;391;20;"2021-10-03 02:59:51";"2022-05-04 04:22:51"
1491;237;400;91;"2021-01-13 02:04:25";"2022-05-14 15:03:30"
1492;341;224;20;"2021-03-07 20:33:18";"2022-09-08 19:29:24"
1493;635;292;63;"2021-11-07 01:29:06";"2022-07-16 15:12:14"
1494;359;70;74;"2021-10-29 04:54:15";"2022-10-08 18:06:11"
1495;209;269;94;"2021-10-24 06:32:15";"2022-11-17 19:29:23"
1496;807;418;50;"2021-12-12 19:05:26";"2022-01-22 17:06:49"
1497;591;441;96;"2021-08-12 02:22:53";"2022-01-29 15:12:11"
1498;231;328;18;"2021-11-29 21:51:32";"2022-11-22 02:04:25"
1499;214;168;30;"2021-10-16 19:19:01";"2022-04-02 07:13:21"
1500;516;9;22;"2021-04-13 06:05:22";"2022-09-14 16:29:56"
1501;806;254;50;"2021-08-11 09:13:54";"2022-06-06 00:31:13"
1502;58;156;15;"2021-05-01 00:41:42";"2022-05-11 14:21:53"
1503;933;135;71;"2021-12-14 13:16:43";"2022-11-30 18:41:18"
1504;589;332;8;"2021-09-11 17:02:13";"2022-05-11 08:42:20"
1505;927;370;5;"2021-07-19 07:55:14";"2022-12-26 21:25:26"
1506;424;240;69;"2021-09-03 09:31:36";"2022-03-19 07:59:36"
1507;437;154;14;"2021-08-26 23:44:58";"2022-01-13 22:24:22"
1508;627;327;31;"2021-09-10 06:13:54";"2022-08-18 15:40:52"
1509;614;112;41;"2021-09-24 16:54:03";"2022-03-14 07:28:02"
1510;318;122;40;"2021-07-02 01:03:46";"2022-06-04 02:23:56"
1511;553;271;57;"2021-01-19 00:39:34";"2022-10-17 20:18:03"
1512;25;155;38;"2021-03-30 21:31:52";"2022-12-21 04:37:42"
1513;279;91;14;"2021-09-14 12:35:57";"2022-06-28 20:06:17"
1514;576;427;84;"2021-02-23 19:22:14";"2022-04-25 15:44:17"
1515;9;17;44;"2021-10-18 00:15:57";"2022-08-15 04:46:54"
1516;571;66;10;"2021-04-01 16:56:33";"2022-08-17 08:32:19"
1517;112;422;92;"2021-02-24 21:20:47";"2022-09-07 06:36:26"
1518;671;165;79;"2021-06-27 18:23:45";"2022-02-04 10:20:51"
1519;569;281;46;"2021-04-02 09:48:56";"2022-11-11 04:27:10"
1520;54;370;16;"2021-09-14 13:01:39";"2022-03-01 00:06:06"
1521;776;346;96;"2021-03-09 19:46:08";"2022-03-12 08:32:15"
1522;33;249;6;"2021-07-10 14:11:13";"2022-04-03 13:55:34"
1523;138;452;82;"2021-04-22 13:52:31";"2022-07-30 07:27:10"
1524;509;9;46;"2021-12-11 01:07:42";"2022-06-06 14:05:38"
1525;729;444;100;"2021-07-08 11:56:55";"2022-11-13 14:16:16"
1526;403;126;25;"2021-02-11 08:27:13";"2022-04-04 11:54:30"
1527;768;5;100;"2021-12-04 02:57:44";"2022-12-24 21:58:05"
1528;539;432;61;"2021-12-07 09:41:21";"2022-11-05 13:32:31"
1529;176;55;42;"2021-09-15 04:55:52";"2022-04-01 22:50:34"
1530;480;432;7;"2021-12-02 06:59:59";"2022-07-25 06:12:00"
1531;505;246;30;"2021-11-26 18:38:42";"2022-04-13 19:17:09"
1532;245;6;43;"2021-09-10 11:23:10";"2022-09-11 02:32:47"
1533;10;123;58;"2021-02-23 14:45:29";"2022-04-01 12:05:20"
1534;191;368;95;"2021-02-17 23:05:40";"2022-10-30 06:37:20"
1535;369;191;5;"2021-07-01 16:23:15";"2022-08-24 06:01:08"
1536;138;365;80;"2021-05-11 23:27:42";"2022-04-07 08:47:52"
1537;749;34;95;"2021-03-11 18:17:23";"2022-02-21 18:08:44"
1538;980;95;28;"2021-09-16 20:24:52";"2022-10-19 23:35:05"
1539;936;309;42;"2021-06-08 19:07:04";"2022-03-24 19:54:43"
1540;351;216;75;"2021-05-22 16:18:23";"2022-04-03 01:05:20"
1541;872;471;42;"2021-11-16 23:57:21";"2022-11-04 19:39:57"
1542;224;198;91;"2021-06-07 02:54:28";"2022-07-12 10:11:57"
1543;564;134;85;"2021-07-23 02:47:19";"2022-03-22 20:26:58"
1544;941;384;9;"2021-11-27 20:43:07";"2022-05-06 11:27:17"
1545;498;405;56;"2021-04-15 06:54:47";"2022-02-27 11:58:34"
1546;649;254;70;"2021-06-08 16:07:07";"2022-12-19 06:12:12"
1547;688;166;47;"2021-10-19 17:49:21";"2022-09-14 09:44:54"
1548;60;167;1;"2021-10-28 16:07:55";"2022-04-09 16:48:32"
1549;739;382;64;"2021-03-04 23:31:00";"2022-08-29 02:41:09"
1550;497;409;45;"2021-08-10 13:01:19";"2022-03-16 00:28:23"
1551;953;397;22;"2021-06-11 06:17:31";"2022-01-05 20:08:21"
1552;947;95;58;"2021-02-17 05:20:34";"2022-11-19 03:02:48"
1553;10;193;17;"2021-02-12 00:50:23";"2022-03-29 18:45:21"
1554;984;486;37;"2021-12-09 01:54:36";"2022-02-14 04:13:17"
1555;234;500;83;"2021-12-12 12:31:50";"2022-07-30 19:57:05"
1556;787;225;72;"2021-10-06 08:31:14";"2022-03-13 16:45:17"
1557;72;26;68;"2021-04-15 19:58:56";"2022-12-26 03:38:53"
1558;721;367;91;"2021-10-24 14:19:59";"2022-04-09 14:41:19"
1559;333;161;31;"2021-02-08 02:21:49";"2022-06-03 04:51:53"
1560;834;363;11;"2021-10-16 20:22:05";"2022-10-02 02:48:08"
1561;362;311;68;"2021-03-12 07:58:01";"2022-10-14 06:26:43"
1562;355;193;17;"2021-09-10 00:58:09";"2022-07-23 23:55:53"
1563;619;434;90;"2021-02-18 18:54:19";"2022-12-28 08:33:44"
1564;80;372;29;"2021-12-07 12:39:00";"2022-06-22 23:08:04"
1565;399;95;5;"2021-09-25 16:32:28";"2022-07-23 07:35:00"
1566;196;210;50;"2021-01-11 23:33:22";"2022-10-01 13:32:02"
1567;226;131;91;"2021-01-14 14:12:14";"2022-08-26 17:10:01"
1568;893;468;7;"2021-02-25 15:06:01";"2022-10-26 00:39:07"
1570;275;334;85;"2021-07-24 01:52:39";"2022-10-28 03:14:47"
1571;489;275;36;"2021-07-16 15:28:56";"2022-03-07 16:41:27"
1572;178;199;78;"2021-01-20 19:51:33";"2022-10-30 18:57:00"
1573;594;434;6;"2021-03-14 18:27:01";"2022-03-24 09:44:23"
1574;200;41;40;"2021-02-19 15:19:06";"2022-11-08 19:02:26"
1575;697;442;62;"2021-11-02 05:35:09";"2022-01-05 07:37:42"
1576;68;175;69;"2021-01-01 02:55:38";"2022-04-20 01:04:44"
1577;864;285;70;"2021-04-27 05:42:02";"2022-12-21 04:14:12"
1578;701;233;55;"2021-12-20 04:54:50";"2022-03-18 09:32:38"
1579;121;286;69;"2021-06-04 20:25:14";"2022-07-10 18:13:03"
1580;164;51;46;"2021-04-05 09:05:05";"2022-11-26 21:17:05"
