"shipping_id";"order_id";"shipping_date";"shipping_method";"tracking_number";"status";"created_at";"updated_at"
2231;2699;"2022-11-05";"Same-Day Delivery";"1761200916";"completed";"2021-06-24 15:29:47";"2022-11-16 14:32:18"
2232;1052;"2022-03-18";"Next Day Delivery";"7461597234";"completed";"2021-11-24 23:25:46";"2022-03-13 23:35:46"
2233;2882;"2022-07-07";"Same-Day Delivery";"3343931723";"pending";"2021-11-17 20:31:24";"2022-05-19 09:08:08"
2234;940;"2022-01-05";"Standard Shipping";"3726864459";"active";"2021-08-04 11:21:35";"2022-08-18 09:00:19"
2235;225;"2022-05-24";"Free Shipping";"8216468243";"on hold";"2021-10-24 17:27:37";"2022-07-03 03:34:19"
2236;1794;"2022-11-09";"International Shipping";"7667819635";"active";"2021-04-07 14:05:43";"2022-05-16 13:23:10"
2237;2508;"2022-01-12";"Express Shipping";"3128159898";"completed";"2021-04-25 10:03:06";"2022-01-25 07:48:08"
2238;2546;"2022-07-06";"Standard Shipping";"6883858161";"cancelled";"2021-08-21 16:37:49";"2022-10-09 19:45:21"
2239;1898;"2022-02-20";"Curbside Pickup";"5324114619";"completed";"2021-01-06 19:50:12";"2022-06-01 12:12:31"
2240;866;"2022-01-05";"Next Day Delivery";"7307528091";"cancelled";"2021-06-27 08:28:30";"2022-05-09 08:24:32"
2241;2965;"2022-06-16";"Standard Shipping";"3194551106";"on hold";"2021-01-30 14:35:08";"2022-09-18 23:57:48"
2242;2358;"2022-10-11";"Standard Shipping";"8862545730";"cancelled";"2021-10-14 14:51:13";"2022-06-18 07:15:53"
2243;2699;"2022-04-27";"Free Shipping";"2783834516";"active";"2021-04-28 10:07:00";"2022-02-25 06:09:45"
2244;506;"2022-04-01";"Same-Day Delivery";"1186167654";"on hold";"2021-07-13 08:34:59";"2022-07-08 20:25:39"
2245;1315;"2022-07-25";"Same-Day Delivery";"7636896921";"completed";"2021-03-25 05:01:54";"2022-06-03 01:05:35"
2246;912;"2022-09-27";"Free Shipping";"7022839993";"completed";"2021-05-09 09:53:02";"2022-02-03 11:45:51"
2247;2628;"2022-04-06";"Express Shipping";"7052988530";"completed";"2021-11-06 01:01:26";"2022-01-17 03:52:45"
2248;1036;"2022-06-06";"Express Shipping";"6342385348";"on hold";"2021-07-23 14:21:55";"2022-06-07 07:51:11"
2249;2702;"2022-01-08";"Standard Shipping";"4960152976";"on hold";"2021-04-03 08:17:24";"2022-03-24 16:12:59"
2250;2324;"2022-11-29";"Curbside Pickup";"4718619142";"on hold";"2021-05-30 09:34:44";"2022-04-05 17:05:53"
2251;2511;"2022-11-07";"Free Shipping";"7062360224";"pending";"2021-12-28 11:00:04";"2022-12-03 18:51:42"
2252;2008;"2022-11-11";"In-Store Pickup";"2627066937";"cancelled";"2021-01-16 20:54:26";"2022-11-29 13:33:59"
2253;2742;"2022-01-16";"2-Day Shipping";"6472756546";"pending";"2021-07-06 10:57:45";"2022-12-24 03:03:43"
2254;903;"2022-07-06";"Standard Shipping";"3864004031";"active";"2021-04-03 17:12:36";"2022-12-01 00:54:19"
2255;429;"2022-04-15";"Express Shipping";"5561025169";"pending";"2021-01-13 09:52:37";"2022-03-09 15:56:21"
2256;733;"2022-03-01";"Standard Shipping";"9733499246";"pending";"2021-09-07 21:10:33";"2022-03-27 05:52:41"
2257;2131;"2022-12-08";"Same-Day Delivery";"3193368542";"active";"2021-01-28 20:52:03";"2022-06-29 18:35:21"
2258;838;"2022-04-25";"Curbside Pickup";"4496507413";"pending";"2021-10-23 20:16:43";"2022-09-24 21:03:46"
2259;482;"2022-11-11";"Next Day Delivery";"7434153630";"active";"2021-01-06 12:01:53";"2022-02-24 15:35:34"
2260;1674;"2022-08-07";"Standard Shipping";"1623029912";"active";"2021-08-15 08:06:52";"2022-02-05 18:16:20"
2261;2878;"2022-09-26";"Next Day Delivery";"5773242986";"active";"2021-01-17 10:06:02";"2022-04-01 17:38:08"
2262;1717;"2022-06-19";"In-Store Pickup";"5385939867";"completed";"2021-06-18 17:39:36";"2022-01-10 07:03:39"
2263;335;"2022-04-16";"2-Day Shipping";"6157584192";"active";"2021-03-05 07:10:08";"2022-10-31 22:02:43"
2264;2081;"2022-02-07";"Free Shipping";"9516535254";"pending";"2021-05-07 13:37:51";"2022-06-13 12:46:31"
2265;1152;"2022-09-18";"Same-Day Delivery";"7203262646";"pending";"2021-07-01 03:30:20";"2022-10-16 00:03:50"
2266;1761;"2022-09-25";"Priority Shipping";"7218096526";"on hold";"2021-04-21 07:55:00";"2022-11-11 10:26:39"
2267;1317;"2022-09-06";"Free Shipping";"3579621768";"on hold";"2021-03-27 05:08:23";"2022-08-28 10:22:50"
2268;926;"2022-06-15";"Priority Shipping";"5612900694";"cancelled";"2021-02-04 14:31:10";"2022-10-21 07:02:56"
2269;1131;"2022-09-07";"Same-Day Delivery";"9994924976";"on hold";"2021-12-09 17:10:55";"2022-09-08 13:17:19"
2270;964;"2022-03-03";"Next Day Delivery";"6206049414";"cancelled";"2021-07-09 19:32:01";"2022-05-30 11:45:24"
2271;329;"2022-05-02";"Next Day Delivery";"9827621111";"cancelled";"2021-08-26 02:40:03";"2022-05-07 23:46:54"
2272;1435;"2022-11-29";"Next Day Delivery";"1478101125";"on hold";"2021-05-05 15:38:03";"2022-12-06 15:18:22"
2274;2659;"2022-01-06";"Same-Day Delivery";"9481694291";"pending";"2021-03-28 15:18:07";"2022-01-15 21:35:26"
2275;2762;"2022-03-23";"In-Store Pickup";"2548782434";"active";"2021-03-06 08:43:15";"2022-09-23 16:51:19"
2276;1773;"2022-12-16";"Curbside Pickup";"5937801142";"on hold";"2021-10-28 01:12:40";"2022-03-03 01:42:07"
2277;2667;"2022-03-22";"Standard Shipping";"3020078955";"active";"2021-11-09 17:18:04";"2022-01-03 13:04:55"
2278;1571;"2022-12-11";"Curbside Pickup";"7835106505";"pending";"2021-08-21 03:29:41";"2022-07-30 06:55:54"
2279;545;"2022-07-24";"2-Day Shipping";"3427388933";"cancelled";"2021-11-06 09:25:54";"2022-09-07 00:22:41"
2280;1826;"2022-07-02";"Curbside Pickup";"8200712165";"on hold";"2021-03-12 04:15:02";"2022-12-17 04:28:40"
2281;2694;"2022-06-18";"Standard Shipping";"7061573174";"pending";"2021-07-14 16:14:33";"2022-12-24 15:16:20"
2282;2591;"2022-08-26";"International Shipping";"2176983968";"pending";"2021-12-20 23:58:33";"2022-04-19 00:27:13"
2283;485;"2022-08-21";"Standard Shipping";"8601557759";"on hold";"2021-12-26 05:46:39";"2022-02-07 13:58:06"
2284;2653;"2022-10-19";"International Shipping";"4789920985";"pending";"2021-06-05 11:08:13";"2022-11-15 10:34:15"
2285;162;"2022-06-11";"In-Store Pickup";"7554863855";"on hold";"2021-12-12 09:12:18";"2022-02-21 00:24:36"
2286;1395;"2022-05-07";"In-Store Pickup";"4955016071";"active";"2021-02-26 03:30:28";"2022-04-21 00:20:19"
2287;2033;"2022-12-11";"In-Store Pickup";"3211224734";"cancelled";"2021-06-23 05:21:20";"2022-05-31 20:12:42"
2288;1318;"2022-10-31";"Same-Day Delivery";"8398528641";"cancelled";"2021-06-24 00:29:12";"2022-10-07 20:23:48"
2289;630;"2022-07-15";"International Shipping";"5824809597";"completed";"2021-09-28 10:59:25";"2022-12-27 05:56:33"
2290;2760;"2022-11-13";"In-Store Pickup";"1745165668";"active";"2021-01-05 05:10:03";"2022-06-29 02:14:58"
2291;1058;"2022-11-02";"Priority Shipping";"5449193048";"on hold";"2021-07-22 12:47:14";"2022-06-12 23:33:09"
2292;2238;"2022-11-04";"Curbside Pickup";"8745583174";"cancelled";"2021-11-27 16:08:21";"2022-07-10 12:28:03"
2293;487;"2022-03-29";"Same-Day Delivery";"5030642154";"completed";"2021-10-08 15:09:13";"2022-10-18 11:37:52"
2294;85;"2022-09-07";"Priority Shipping";"7659607426";"completed";"2021-09-25 18:20:52";"2022-12-28 02:17:53"
2295;1306;"2022-05-02";"Free Shipping";"1710190879";"completed";"2021-02-15 07:24:29";"2022-12-27 02:01:13"
2296;542;"2022-09-29";"Next Day Delivery";"3626444350";"on hold";"2021-08-22 03:56:00";"2022-06-12 14:48:39"
2297;1867;"2022-02-28";"Free Shipping";"6829945444";"completed";"2021-09-05 05:20:23";"2022-04-26 23:41:37"
2298;1189;"2022-10-08";"2-Day Shipping";"5154178923";"completed";"2021-03-26 09:28:51";"2022-06-12 22:31:38"
2299;523;"2022-01-29";"Curbside Pickup";"7719878753";"completed";"2021-03-20 11:44:21";"2022-11-09 17:07:52"
2300;2092;"2022-03-14";"International Shipping";"7556025579";"active";"2021-02-09 01:42:14";"2022-07-30 03:42:53"
2301;1115;"2022-12-26";"Standard Shipping";"4321444102";"cancelled";"2021-01-06 20:01:15";"2022-09-01 23:45:15"
2302;2679;"2022-07-02";"International Shipping";"1562842984";"active";"2021-01-25 23:44:09";"2022-08-05 23:43:57"
2303;967;"2022-09-09";"Curbside Pickup";"5466897200";"active";"2021-01-13 12:02:29";"2022-12-19 03:04:45"
2304;291;"2022-12-22";"Express Shipping";"7505073215";"on hold";"2021-12-16 14:29:30";"2022-02-26 07:33:29"
2305;1224;"2022-05-20";"Express Shipping";"6701209863";"on hold";"2021-03-29 14:50:26";"2022-10-19 04:37:35"
2306;1982;"2022-07-16";"Standard Shipping";"6781081799";"active";"2021-10-22 06:18:25";"2022-08-30 09:48:01"
2307;2501;"2022-10-08";"Express Shipping";"6046583014";"active";"2021-02-10 04:40:26";"2022-03-21 02:16:29"
2308;779;"2022-02-02";"Express Shipping";"2344154651";"pending";"2021-11-17 01:35:46";"2022-11-23 15:41:57"
2309;2705;"2022-03-30";"International Shipping";"2554878349";"pending";"2021-01-03 07:44:01";"2022-10-05 14:49:17"
2310;1956;"2022-01-14";"Same-Day Delivery";"2350730203";"cancelled";"2021-01-23 18:09:50";"2022-12-29 11:43:56"
2311;1373;"2022-11-12";"International Shipping";"2208036890";"pending";"2021-08-23 09:19:43";"2022-09-30 02:34:31"
2312;2475;"2022-06-08";"Priority Shipping";"8541380613";"active";"2021-03-16 23:50:08";"2022-08-02 17:58:15"
2313;579;"2022-03-01";"Free Shipping";"7311078643";"active";"2021-05-30 05:25:23";"2022-05-27 20:14:17"
2314;2173;"2022-10-07";"In-Store Pickup";"1391904424";"pending";"2021-07-09 09:10:26";"2022-02-20 13:38:08"
2315;2139;"2022-09-10";"Priority Shipping";"5015267060";"on hold";"2021-03-29 17:30:25";"2022-10-30 00:32:06"
2316;96;"2022-12-03";"In-Store Pickup";"6588293035";"on hold";"2021-07-20 11:19:43";"2022-10-23 18:57:28"
2317;1015;"2022-06-04";"Same-Day Delivery";"6078607415";"cancelled";"2021-07-30 15:26:56";"2022-09-05 03:19:35"
2318;1727;"2022-01-08";"Curbside Pickup";"1104729772";"active";"2021-04-12 07:18:00";"2022-02-25 20:14:58"
2319;1309;"2022-09-21";"In-Store Pickup";"4949007560";"on hold";"2021-10-02 05:38:18";"2022-02-15 07:06:23"
2320;1812;"2022-08-11";"Free Shipping";"4605463623";"active";"2021-06-15 01:31:12";"2022-07-23 23:42:50"
2321;1393;"2022-10-09";"International Shipping";"8826792710";"active";"2021-07-14 21:05:26";"2022-05-25 12:58:48"
2322;2622;"2022-10-29";"International Shipping";"6688081615";"on hold";"2021-04-05 19:23:35";"2022-11-27 10:04:14"
2323;598;"2022-02-01";"Free Shipping";"2762658166";"on hold";"2021-06-29 00:23:36";"2022-08-12 12:38:52"
2324;578;"2022-11-10";"Next Day Delivery";"5503890662";"cancelled";"2021-06-03 10:59:36";"2022-03-06 08:34:43"
2325;96;"2022-12-12";"Express Shipping";"1424456788";"active";"2021-08-31 02:32:50";"2022-06-12 04:32:16"
2326;1639;"2022-09-09";"International Shipping";"9309763630";"on hold";"2021-12-28 07:17:07";"2022-07-05 10:03:37"
2327;1782;"2022-11-21";"In-Store Pickup";"4188294354";"active";"2021-07-27 09:47:39";"2022-10-23 22:30:39"
2328;2929;"2022-06-24";"Next Day Delivery";"9825140625";"pending";"2021-11-01 05:14:30";"2022-05-21 07:57:31"
2329;2775;"2022-06-27";"Standard Shipping";"5164251804";"on hold";"2021-05-14 06:06:21";"2022-06-14 20:38:48"
2330;599;"2022-01-19";"Next Day Delivery";"5596066703";"active";"2021-07-25 15:38:45";"2022-11-18 07:21:43"
2331;117;"2022-11-14";"Curbside Pickup";"5380549086";"on hold";"2021-12-07 07:11:14";"2022-01-17 04:24:59"
2332;1364;"2022-05-13";"Same-Day Delivery";"2323350624";"active";"2021-02-17 14:40:21";"2022-06-18 08:14:44"
2333;141;"2022-11-08";"Express Shipping";"4740347248";"cancelled";"2021-01-10 07:30:00";"2022-01-19 21:47:44"
2334;452;"2022-06-30";"Next Day Delivery";"2348868820";"on hold";"2021-03-14 11:07:34";"2022-09-18 13:30:05"
2335;2084;"2022-03-23";"In-Store Pickup";"2337022623";"on hold";"2021-01-05 09:03:58";"2022-05-26 07:01:19"
2336;1969;"2022-12-21";"Curbside Pickup";"7790285047";"on hold";"2021-10-30 12:36:47";"2022-10-13 16:31:48"
2337;2085;"2022-05-18";"In-Store Pickup";"4346263616";"pending";"2021-02-13 17:45:57";"2022-08-27 07:39:52"
2338;429;"2022-05-09";"International Shipping";"3452166974";"cancelled";"2021-05-13 07:16:19";"2022-08-30 09:51:08"
2339;632;"2022-08-23";"Free Shipping";"9065111983";"active";"2021-04-20 18:33:33";"2022-09-08 09:57:17"
2340;2678;"2022-11-09";"Free Shipping";"5040353172";"active";"2021-05-12 12:37:56";"2022-05-02 19:05:59"
2342;54;"2022-07-08";"International Shipping";"9930348648";"pending";"2021-10-30 04:13:29";"2022-06-27 13:55:01"
2343;343;"2022-05-05";"Curbside Pickup";"7891604187";"active";"2021-08-09 16:05:00";"2022-08-19 04:21:47"
2344;251;"2022-01-20";"Standard Shipping";"5427959425";"cancelled";"2021-02-13 03:03:09";"2022-10-19 02:43:15"
2345;1889;"2022-04-16";"Express Shipping";"3913228677";"on hold";"2021-12-23 04:07:25";"2022-09-13 08:37:39"
2346;2796;"2022-05-28";"In-Store Pickup";"5072288987";"pending";"2021-10-04 07:52:10";"2022-06-13 20:26:41"
2347;2574;"2022-07-26";"Same-Day Delivery";"6523970406";"completed";"2021-08-08 05:23:09";"2022-12-01 08:02:35"
2348;502;"2022-10-31";"Priority Shipping";"5086186534";"pending";"2021-11-01 03:48:43";"2022-08-23 04:33:33"
2349;2624;"2022-10-02";"Next Day Delivery";"5495741685";"completed";"2021-04-28 00:50:43";"2022-08-15 12:51:14"
2350;923;"2022-08-15";"Same-Day Delivery";"4276955668";"active";"2021-08-04 23:22:18";"2022-10-17 15:33:59"
2351;2959;"2022-01-24";"Same-Day Delivery";"5071170641";"completed";"2021-11-10 08:28:55";"2022-11-19 19:35:11"
2352;2216;"2022-12-13";"Free Shipping";"4776252443";"completed";"2021-03-04 02:57:28";"2022-11-09 01:02:21"
2353;558;"2022-02-26";"Priority Shipping";"3085974525";"cancelled";"2021-02-27 11:33:02";"2022-07-06 03:51:59"
2354;40;"2022-10-06";"Curbside Pickup";"1339014108";"completed";"2021-05-30 17:25:47";"2022-11-18 14:31:20"
2355;2275;"2022-12-30";"International Shipping";"6968688307";"active";"2021-10-02 03:08:28";"2022-05-30 06:35:04"
2356;863;"2022-04-20";"Express Shipping";"1461419249";"active";"2021-05-15 12:14:59";"2022-11-27 18:03:19"
2357;275;"2022-10-10";"Standard Shipping";"5712103529";"completed";"2021-08-19 23:18:26";"2022-10-04 13:07:10"
2358;1249;"2022-06-20";"In-Store Pickup";"4519977437";"on hold";"2021-12-12 13:46:33";"2022-12-19 05:14:34"
2359;1063;"2022-09-08";"Priority Shipping";"7181231466";"completed";"2021-10-01 06:54:45";"2022-06-23 18:53:03"
2360;372;"2022-05-28";"Curbside Pickup";"6760264329";"cancelled";"2021-06-09 21:01:07";"2022-08-09 11:09:25"
2361;908;"2022-01-09";"In-Store Pickup";"9548043485";"cancelled";"2021-12-19 19:19:55";"2022-01-10 11:55:07"
2362;193;"2022-08-25";"Same-Day Delivery";"9196401444";"completed";"2021-05-17 19:20:17";"2022-08-09 14:07:42"
2363;125;"2022-09-26";"Same-Day Delivery";"4088780933";"cancelled";"2021-06-17 13:43:16";"2022-01-05 10:03:12"
2364;2245;"2022-02-28";"International Shipping";"6758381835";"active";"2021-08-31 01:18:53";"2022-08-24 22:36:35"
2365;1887;"2022-08-14";"Priority Shipping";"6515808970";"active";"2021-07-18 21:21:09";"2022-05-24 08:34:05"
2366;1261;"2022-04-09";"Express Shipping";"5143876796";"cancelled";"2021-07-28 00:47:34";"2022-05-09 15:18:29"
2368;98;"2022-11-27";"Curbside Pickup";"8018523389";"on hold";"2021-06-15 13:51:55";"2022-11-21 08:55:35"
2369;1146;"2022-12-16";"Same-Day Delivery";"9140308295";"cancelled";"2021-07-18 16:35:28";"2022-09-30 20:13:17"
2370;2696;"2022-09-23";"In-Store Pickup";"6454359734";"on hold";"2021-04-08 06:19:00";"2022-12-29 17:41:09"
2371;2398;"2022-07-21";"In-Store Pickup";"4554675988";"on hold";"2021-02-25 12:33:14";"2022-06-16 22:10:14"
2372;1248;"2022-02-15";"Same-Day Delivery";"9026102003";"active";"2021-08-22 05:03:42";"2022-07-31 06:29:56"
2373;90;"2022-09-13";"International Shipping";"2138943908";"active";"2021-07-27 16:13:06";"2022-10-12 10:52:29"
2374;1301;"2022-08-30";"Express Shipping";"5071640040";"completed";"2021-01-30 10:55:16";"2022-02-18 20:47:34"
2375;2444;"2022-04-22";"2-Day Shipping";"6258776836";"completed";"2021-11-25 16:28:04";"2022-09-24 20:02:46"
2376;2773;"2022-08-17";"International Shipping";"4706377367";"on hold";"2021-10-07 00:20:09";"2022-04-24 02:46:14"
2377;2929;"2022-05-23";"Free Shipping";"5315564482";"on hold";"2021-12-20 13:31:46";"2022-02-25 20:51:16"
2378;307;"2022-02-28";"Curbside Pickup";"5033991311";"completed";"2021-09-14 21:41:06";"2022-11-07 04:14:51"
2379;158;"2022-03-22";"Express Shipping";"7156332489";"pending";"2021-06-08 13:35:00";"2022-05-02 18:10:17"
2380;146;"2022-06-13";"Next Day Delivery";"1958009389";"on hold";"2021-02-13 09:48:19";"2022-02-04 17:05:34"
2381;792;"2022-04-14";"Same-Day Delivery";"1705214675";"on hold";"2021-12-11 18:02:39";"2022-08-05 19:16:32"
2382;589;"2022-12-23";"Free Shipping";"7981377828";"cancelled";"2021-07-07 05:13:59";"2022-09-01 08:40:49"
2383;1287;"2022-12-19";"Curbside Pickup";"3915631426";"active";"2021-12-02 02:26:22";"2022-05-14 04:23:51"
2384;2477;"2022-05-29";"In-Store Pickup";"9048958132";"on hold";"2021-10-01 06:27:01";"2022-06-27 15:48:57"
2385;419;"2022-05-28";"2-Day Shipping";"1231665357";"completed";"2021-02-09 10:12:32";"2022-08-08 03:19:16"
2386;1148;"2022-01-04";"Same-Day Delivery";"8459771844";"on hold";"2021-03-01 03:07:08";"2022-10-17 06:23:47"
2387;229;"2022-04-11";"2-Day Shipping";"9072825346";"pending";"2021-02-28 01:04:42";"2022-04-30 15:55:48"
2388;1246;"2022-08-09";"International Shipping";"7960845071";"active";"2021-05-13 02:02:23";"2022-05-27 09:39:15"
2389;541;"2022-02-02";"Standard Shipping";"1738024516";"completed";"2021-06-11 06:16:52";"2022-08-01 18:22:31"
2390;2286;"2022-07-02";"International Shipping";"7892538135";"pending";"2021-05-24 11:07:33";"2022-09-10 12:37:18"
2391;1719;"2022-01-01";"2-Day Shipping";"4171797799";"on hold";"2021-09-10 23:43:13";"2022-02-06 04:32:22"
2392;2393;"2022-03-30";"Priority Shipping";"6073146661";"pending";"2021-06-04 03:32:57";"2022-07-25 11:28:42"
2393;2818;"2022-04-24";"Priority Shipping";"3434640138";"on hold";"2021-12-16 10:13:49";"2022-03-26 13:06:11"
2394;2326;"2022-05-09";"Same-Day Delivery";"4021208613";"cancelled";"2021-03-31 17:58:23";"2022-10-21 03:59:04"
2395;498;"2022-10-06";"International Shipping";"4361863242";"active";"2021-02-22 20:55:44";"2022-02-13 10:09:33"
2396;2363;"2022-01-01";"Standard Shipping";"1517028915";"on hold";"2021-10-07 12:32:29";"2022-01-31 09:48:20"
2397;1633;"2022-05-22";"Standard Shipping";"6047426479";"active";"2021-01-12 00:33:45";"2022-06-24 16:56:41"
2398;372;"2022-01-07";"International Shipping";"6270894714";"pending";"2021-08-15 01:45:57";"2022-01-26 10:34:13"
2399;1429;"2022-03-20";"Next Day Delivery";"1203478890";"active";"2021-12-11 01:44:19";"2022-08-27 18:45:57"
2400;1610;"2022-01-09";"Curbside Pickup";"8055524052";"on hold";"2021-10-31 00:38:52";"2022-09-09 05:13:15"
2401;2987;"2022-06-07";"Standard Shipping";"9194353048";"pending";"2021-06-03 19:55:04";"2022-02-07 04:38:57"
2402;1378;"2022-01-03";"In-Store Pickup";"7577257851";"active";"2021-08-03 17:08:59";"2022-11-22 22:11:46"
2403;1283;"2022-04-03";"Standard Shipping";"4017988439";"completed";"2021-02-27 14:45:30";"2022-10-01 07:18:45"
2404;1768;"2022-07-26";"International Shipping";"4460725755";"active";"2021-08-05 12:42:07";"2022-05-12 22:29:30"
2405;1701;"2022-09-29";"Priority Shipping";"2225573080";"active";"2021-12-14 23:05:37";"2022-02-12 16:20:57"
2406;1164;"2022-02-18";"Standard Shipping";"7160317427";"completed";"2021-04-03 14:19:20";"2022-09-12 20:01:30"
2407;307;"2022-06-21";"2-Day Shipping";"7677029796";"completed";"2021-06-23 07:41:39";"2022-05-31 04:44:55"
2408;2351;"2022-06-16";"Express Shipping";"9750489478";"pending";"2021-10-22 11:05:31";"2022-05-28 01:23:13"
2409;136;"2022-04-21";"Next Day Delivery";"8356310267";"completed";"2021-11-25 12:16:00";"2022-07-05 21:02:01"
2410;372;"2022-05-22";"2-Day Shipping";"5991244339";"on hold";"2021-06-20 21:17:51";"2022-01-08 09:31:23"
2411;2900;"2022-11-21";"International Shipping";"5160457995";"pending";"2021-03-06 11:15:55";"2022-11-27 07:21:29"
2412;2565;"2022-03-10";"In-Store Pickup";"8280363133";"pending";"2021-12-09 00:13:07";"2022-04-15 10:47:31"
2413;2169;"2022-09-07";"Standard Shipping";"5262383160";"pending";"2021-02-24 21:34:08";"2022-05-08 05:55:47"
2414;225;"2022-05-03";"In-Store Pickup";"1737550513";"active";"2021-07-05 20:13:47";"2022-01-11 11:45:16"
2415;624;"2022-02-06";"Free Shipping";"3367968770";"cancelled";"2021-06-25 02:20:24";"2022-05-05 08:50:28"
2416;2907;"2022-12-21";"2-Day Shipping";"5478766104";"pending";"2021-02-25 01:43:33";"2022-09-10 23:58:24"
2417;1869;"2022-11-12";"Standard Shipping";"1664944101";"pending";"2021-11-17 14:40:03";"2022-05-28 07:29:55"
2418;2782;"2022-05-01";"Curbside Pickup";"8291522758";"pending";"2021-08-03 05:46:28";"2022-05-06 06:20:47"
2419;2094;"2022-09-26";"Curbside Pickup";"7558637302";"completed";"2021-04-12 01:28:09";"2022-01-21 19:01:01"
2420;1521;"2022-11-20";"Standard Shipping";"9884918648";"on hold";"2021-08-16 09:03:41";"2022-08-03 22:02:17"
2421;2628;"2022-01-06";"Standard Shipping";"6021846046";"cancelled";"2021-05-24 04:24:04";"2022-09-03 18:54:22"
2422;277;"2022-05-17";"Priority Shipping";"2260549115";"completed";"2021-09-30 13:52:36";"2022-10-09 07:55:45"
2423;368;"2022-05-04";"Same-Day Delivery";"9130278492";"active";"2021-01-05 22:03:20";"2022-07-27 20:02:17"
2424;915;"2022-06-12";"2-Day Shipping";"8440905266";"pending";"2021-01-10 21:57:23";"2022-10-03 20:37:37"
2425;1256;"2022-05-25";"Free Shipping";"5267537858";"cancelled";"2021-12-02 10:48:24";"2022-08-21 22:59:26"
2426;2062;"2022-11-09";"Curbside Pickup";"8391774339";"cancelled";"2021-03-07 01:52:24";"2022-03-01 19:41:48"
2427;1354;"2022-10-06";"Curbside Pickup";"4427581594";"active";"2021-08-12 23:11:06";"2022-02-19 21:38:49"
2428;1811;"2022-07-19";"Curbside Pickup";"5938852682";"cancelled";"2021-10-06 16:31:59";"2022-07-23 03:06:46"
2429;155;"2022-11-11";"2-Day Shipping";"2839530083";"pending";"2021-02-27 14:50:04";"2022-11-08 22:48:23"
2430;2624;"2022-11-16";"Express Shipping";"7045892708";"cancelled";"2021-05-20 10:45:53";"2022-01-24 04:14:28"
2431;1577;"2022-11-25";"Next Day Delivery";"7575518529";"cancelled";"2021-08-19 03:30:37";"2022-01-23 06:34:33"
2432;573;"2022-09-19";"Standard Shipping";"3021815442";"active";"2021-07-26 18:08:19";"2022-11-19 08:56:46"
2433;2377;"2022-08-17";"Priority Shipping";"7729113131";"on hold";"2021-08-15 16:39:49";"2022-02-10 23:23:51"
2434;1055;"2022-06-27";"Standard Shipping";"7171967302";"cancelled";"2021-10-11 11:49:32";"2022-10-07 08:25:12"
2435;2973;"2022-05-14";"Priority Shipping";"9119730136";"active";"2021-08-11 17:09:09";"2022-04-18 18:40:57"
2436;1370;"2022-12-12";"Curbside Pickup";"6557506677";"completed";"2021-04-05 15:43:37";"2022-01-06 05:53:02"
2437;245;"2022-11-02";"International Shipping";"7640409177";"pending";"2021-07-10 19:58:39";"2022-06-18 23:53:14"
2438;943;"2022-11-04";"In-Store Pickup";"2690810521";"active";"2021-11-15 01:47:10";"2022-10-08 21:27:54"
2439;2439;"2022-09-01";"Standard Shipping";"1606114461";"completed";"2021-07-04 11:55:00";"2022-09-05 13:08:37"
2440;747;"2022-02-08";"2-Day Shipping";"8077196394";"active";"2021-03-22 11:39:38";"2022-07-04 13:19:27"
2441;2713;"2022-09-20";"International Shipping";"3046210807";"completed";"2021-10-15 17:27:33";"2022-03-26 19:57:20"
2442;2705;"2022-10-18";"Priority Shipping";"5222470288";"completed";"2021-10-27 14:03:32";"2022-05-06 00:35:03"
2443;345;"2022-01-15";"Free Shipping";"2137263114";"on hold";"2021-10-11 23:03:49";"2022-04-15 08:38:34"
2444;2917;"2022-11-07";"Same-Day Delivery";"4933077572";"active";"2021-06-18 09:30:59";"2022-10-02 15:01:29"
2445;2516;"2022-07-13";"International Shipping";"9056368256";"completed";"2021-02-21 21:02:00";"2022-01-17 06:30:07"
2446;2147;"2022-05-15";"Same-Day Delivery";"6407801223";"pending";"2021-01-04 10:06:43";"2022-10-28 18:03:38"
2447;446;"2022-02-13";"Express Shipping";"1682866300";"completed";"2021-05-24 19:38:05";"2022-09-16 04:24:44"
2448;415;"2022-12-28";"Express Shipping";"2182774625";"on hold";"2021-04-01 18:37:11";"2022-01-02 01:58:20"
2449;2147;"2022-11-01";"In-Store Pickup";"1031680820";"completed";"2021-05-07 04:11:09";"2022-12-22 02:16:11"
2450;1496;"2022-12-07";"Next Day Delivery";"5447171592";"active";"2021-04-25 14:38:52";"2022-06-09 03:25:14"
2451;1173;"2022-03-09";"Priority Shipping";"3509121852";"pending";"2021-09-07 00:04:08";"2022-07-13 08:27:44"
2452;2339;"2022-07-31";"Priority Shipping";"1510610686";"pending";"2021-08-09 21:48:42";"2022-11-25 08:17:00"
2453;588;"2022-09-29";"Priority Shipping";"3960715323";"on hold";"2021-06-06 02:07:59";"2022-02-25 16:12:18"
2454;245;"2022-09-22";"Curbside Pickup";"9233605469";"active";"2021-01-26 07:51:25";"2022-08-21 05:35:50"
2455;661;"2022-11-07";"Free Shipping";"6606789392";"on hold";"2021-10-28 09:37:02";"2022-09-07 02:21:29"
2456;212;"2022-05-28";"Same-Day Delivery";"7681482968";"active";"2021-01-08 15:50:07";"2022-05-22 05:26:35"
2457;2364;"2022-06-29";"Curbside Pickup";"5351320341";"cancelled";"2021-05-12 08:36:39";"2022-05-21 17:49:19"
