"review_id";"product_id";"user_id";"rating";"comment";"created_at";"updated_at"
965;159;434;4;"Couldn't be happier with my purchase";"2021-08-13 13:02:45";"2022-03-07 13:07:51"
966;157;328;4;"Top-notch quality";"2021-02-24 14:37:11";"2022-11-26 17:37:09"
967;215;423;5;"it's a game-changer";"2021-01-26 14:50:10";"2022-10-13 18:31:42"
968;138;202;3;"Incredible product";"2021-12-08 08:29:40";"2022-09-08 00:12:31"
969;398;810;3;"worth every penny";"2021-04-28 03:55:23";"2022-03-18 04:49:25"
970;472;570;5;"it's a game-changer";"2021-07-01 06:34:49";"2022-02-03 13:53:59"
971;307;818;5;"Absolutely love this product";"2021-08-19 13:17:25";"2022-04-06 03:24:54"
972;260;367;3;"Amazing quality";"2021-04-22 06:23:57";"2022-06-05 03:24:01"
973;210;703;3;"Best purchase ever";"2021-05-20 10:18:10";"2022-01-22 17:47:39"
974;11;290;5;"Excellent customer service and product quality";"2021-12-30 10:38:09";"2022-08-12 15:40:06"
975;311;477;4;"it's a game-changer";"2021-12-01 19:32:43";"2022-03-20 20:16:18"
976;416;351;5;"Excellent customer service and product quality";"2021-03-11 21:58:57";"2022-12-21 18:32:12"
977;247;242;3;"exceeded my expectations";"2021-07-16 01:16:28";"2022-09-10 02:31:24"
978;476;831;3;"Amazing quality";"2021-05-26 22:57:48";"2022-02-13 19:38:21"
979;155;648;5;"Best purchase ever";"2021-11-01 19:53:30";"2022-07-12 16:15:27"
980;322;810;5;"Top-notch quality";"2021-08-12 08:43:54";"2022-01-11 02:48:43"
981;292;795;4;"worth every penny";"2021-11-26 18:32:19";"2022-05-16 02:48:15"
982;250;890;4;"great value for the price";"2021-09-21 17:33:50";"2022-07-29 15:51:27"
983;417;937;3;"worth every penny";"2021-01-29 03:05:08";"2022-02-27 22:16:57"
984;128;842;5;"highly recommend!";"2021-11-28 23:34:59";"2022-07-16 16:31:39"
985;322;766;3;"Impressed with the durability and design";"2021-01-23 12:07:38";"2022-09-27 18:06:39"
986;480;682;4;"Fantastic product";"2021-02-15 21:03:13";"2022-02-09 16:10:53"
988;450;320;4;"highly recommend!";"2021-09-03 20:26:37";"2022-08-02 00:30:38"
989;117;966;5;"worth every penny";"2021-11-25 18:13:47";"2022-08-31 03:43:35"
990;466;93;3;"Excellent customer service and product quality";"2021-07-28 04:48:50";"2022-10-05 09:51:17"
991;280;532;3;"it's a game-changer";"2021-06-08 00:58:06";"2022-06-14 23:39:37"
992;100;241;4;"will definitely buy again";"2021-06-02 07:53:00";"2022-12-05 07:47:16"
994;355;795;3;"Fantastic product";"2021-06-02 00:05:42";"2022-03-14 07:04:44"
995;52;119;4;"Best purchase ever";"2021-02-19 11:14:33";"2022-02-01 10:13:56"
996;78;161;4;"Top-notch quality";"2021-01-31 22:33:28";"2022-06-20 17:30:28"
997;138;292;4;"Absolutely love this product";"2021-04-22 17:44:21";"2022-08-10 15:56:21"
998;19;604;4;"Best purchase ever";"2021-12-14 13:39:46";"2022-07-19 12:53:58"
999;194;638;3;"Absolutely love this product";"2021-12-04 06:47:54";"2022-08-29 18:35:21"
1000;325;45;4;"worth every penny";"2021-07-05 10:10:29";"2022-10-26 03:59:47"
1001;244;873;3;"great value for the price";"2021-12-19 13:49:50";"2022-01-23 08:21:29"
1002;137;646;4;"Impressed with the durability and design";"2021-05-01 14:41:34";"2022-01-12 17:03:34"
1003;315;913;4;"worth every penny";"2021-03-13 03:48:08";"2022-02-01 21:54:39"
1004;101;655;3;"it's a game-changer";"2021-04-25 00:14:43";"2022-07-17 01:41:12"
1005;100;697;5;"highly recommend!";"2021-02-13 06:16:51";"2022-01-08 16:22:41"
1006;236;411;3;"Absolutely love this product";"2021-03-31 23:16:53";"2022-05-05 02:21:41"
1007;237;132;3;"Incredible product";"2021-06-11 19:36:28";"2022-05-11 03:22:14"
1008;369;771;4;"Incredible product";"2021-06-16 10:39:32";"2022-07-07 05:29:58"
1009;219;234;3;"Couldn't be happier with my purchase";"2021-07-30 15:05:45";"2022-03-21 13:49:00"
1010;205;356;3;"will definitely buy again";"2021-04-02 06:13:17";"2022-07-14 22:28:10"
1012;39;313;3;"will definitely buy again";"2021-06-13 01:29:16";"2022-07-02 13:02:06"
1013;37;408;3;"Top-notch quality";"2021-11-08 05:26:44";"2022-03-30 13:35:00"
1014;421;815;3;"Amazing quality";"2021-02-02 06:07:24";"2022-05-05 12:35:12"
1015;150;29;4;"Top-notch quality";"2021-06-29 16:42:34";"2022-05-10 06:25:34"
1016;241;349;4;"it's a game-changer";"2021-03-06 23:51:07";"2022-02-24 06:08:53"
1017;260;139;5;"Top-notch quality";"2021-12-27 04:11:14";"2022-03-12 21:58:35"
1020;194;166;3;"exceeded my expectations";"2021-01-19 02:59:03";"2022-06-08 11:23:34"
1021;318;708;3;"great value for the price";"2021-08-28 06:00:57";"2022-02-03 06:31:57"
1022;105;616;4;"worth every penny";"2021-09-08 19:13:02";"2022-09-26 04:46:50"
1024;207;858;5;"Best purchase ever";"2021-08-13 17:29:22";"2022-10-22 19:50:12"
1025;140;287;5;"Absolutely love this product";"2021-05-25 15:36:18";"2022-07-11 00:41:02"
1026;383;630;4;"Highly satisfied with the performance and features";"2021-08-20 00:14:56";"2022-08-25 14:26:02"
1027;274;587;5;"great value for the price";"2021-05-18 17:44:12";"2022-06-03 20:08:39"
1028;174;614;5;"Fantastic product";"2021-10-13 20:52:33";"2022-11-11 12:47:30"
1029;14;555;3;"will definitely buy again";"2021-02-28 14:29:01";"2022-01-15 13:23:48"
1030;388;972;4;"Highly satisfied with the performance and features";"2021-11-08 10:25:06";"2022-11-22 10:57:44"
1031;417;887;3;"exceeded my expectations";"2021-02-28 23:04:09";"2022-06-23 11:25:27"
1032;178;951;3;"it's a game-changer";"2021-04-23 22:33:04";"2022-02-27 04:13:07"
1033;326;371;3;"highly recommend!";"2021-12-24 15:18:51";"2022-05-29 00:16:54"
1034;407;146;5;"worth every penny";"2021-05-05 10:11:32";"2022-01-30 04:04:44"
1035;431;361;4;"Highly satisfied with the performance and features";"2021-07-23 07:13:19";"2022-05-08 12:58:10"
1036;222;441;3;"Excellent customer service and product quality";"2021-10-10 05:30:34";"2022-08-29 22:31:16"
1037;415;288;5;"will definitely buy again";"2021-07-28 14:46:24";"2022-01-25 07:56:20"
1038;142;461;3;"Top-notch quality";"2021-02-15 06:33:10";"2022-09-25 03:56:53"
1039;448;34;5;"Absolutely love this product";"2021-11-26 16:27:56";"2022-07-15 14:11:44"
1040;185;901;4;"Best purchase ever";"2021-02-06 12:11:28";"2022-12-03 12:06:46"
1041;499;862;3;"Couldn't be happier with my purchase";"2021-03-03 01:54:46";"2022-08-23 19:06:52"
1042;30;694;3;"worth every penny";"2021-11-01 18:33:52";"2022-12-17 04:53:00"
1043;307;413;5;"Absolutely love this product";"2021-06-30 01:51:35";"2022-01-08 13:00:59"
1044;439;630;4;"exceeded my expectations";"2021-06-26 00:12:27";"2022-04-19 14:06:32"
1045;168;976;3;"Top-notch quality";"2021-07-10 11:29:20";"2022-09-28 19:21:36"
1046;172;949;3;"Incredible product";"2021-08-18 10:15:02";"2022-12-21 15:54:48"
1047;6;525;5;"Couldn't be happier with my purchase";"2021-07-22 09:19:45";"2022-06-10 07:46:41"
1048;244;901;5;"it's a game-changer";"2021-06-09 02:34:57";"2022-05-06 14:04:04"
1049;438;662;3;"Impressed with the durability and design";"2021-02-07 02:52:46";"2022-11-11 08:09:00"
1050;310;692;5;"exceeded my expectations";"2021-07-15 07:19:57";"2022-06-23 01:19:34"
1051;182;531;5;"Incredible product";"2021-03-30 06:17:11";"2022-07-19 08:16:13"
1053;386;813;3;"Absolutely love this product";"2021-11-14 23:41:53";"2022-03-09 01:20:01"
1054;464;454;4;"Incredible product";"2021-08-30 18:02:28";"2022-05-11 23:53:30"
1055;270;87;4;"Top-notch quality";"2021-06-27 21:35:31";"2022-12-17 11:03:19"
1056;386;743;4;"Top-notch quality";"2021-05-07 11:45:38";"2022-06-25 11:56:36"
1057;345;445;4;"Absolutely love this product";"2021-08-18 02:27:38";"2022-05-07 09:36:27"
1058;282;630;5;"Incredible product";"2021-04-29 03:51:20";"2022-09-05 04:26:37"
1059;87;154;3;"Fantastic product";"2021-12-19 13:58:03";"2022-08-02 12:26:40"
1060;291;936;3;"it's a game-changer";"2021-06-17 22:24:54";"2022-04-27 05:08:37"
1061;304;645;4;"Top-notch quality";"2021-04-22 17:12:18";"2022-01-27 13:41:54"
1064;166;548;3;"Impressed with the durability and design";"2021-09-17 13:18:12";"2022-08-23 10:51:52"
1065;23;955;5;"great value for the price";"2021-05-21 00:44:22";"2022-06-07 05:08:24"
1066;93;299;5;"Incredible product";"2021-06-12 05:35:19";"2022-04-07 11:27:44"
1067;251;959;4;"worth every penny";"2021-09-05 01:37:24";"2022-03-20 08:41:54"
1068;432;517;4;"exceeded my expectations";"2021-02-04 15:20:25";"2022-04-22 11:09:57"
1069;78;336;4;"Incredible product";"2021-11-03 13:17:33";"2022-11-11 10:23:13"
1070;379;527;4;"Amazing quality";"2021-01-02 08:29:36";"2022-06-27 20:36:37"
1071;159;308;4;"Highly satisfied with the performance and features";"2021-08-19 18:12:44";"2022-11-17 01:44:07"
1072;256;10;5;"Best purchase ever";"2021-09-08 19:37:29";"2022-06-03 13:33:36"
1073;114;321;3;"Best purchase ever";"2021-01-04 13:56:53";"2022-10-15 20:12:17"
1074;16;252;4;"Couldn't be happier with my purchase";"2021-12-29 03:41:59";"2022-02-03 19:34:01"
1075;305;187;5;"Top-notch quality";"2021-05-01 11:23:48";"2022-12-01 08:27:06"
1076;84;501;3;"Excellent customer service and product quality";"2021-02-18 06:28:23";"2022-07-03 13:29:00"
1077;211;223;5;"Fantastic product";"2021-11-03 12:59:10";"2022-06-14 11:58:55"
1078;441;777;5;"Incredible product";"2021-07-22 01:48:54";"2022-09-01 09:04:12"
1079;171;781;3;"highly recommend!";"2021-07-02 12:58:13";"2022-07-16 01:37:35"
1080;400;708;3;"great value for the price";"2021-07-04 18:32:56";"2022-01-16 12:36:48"
1081;62;223;3;"Best purchase ever";"2021-12-05 20:18:59";"2022-03-06 06:50:31"
1082;485;959;5;"Absolutely love this product";"2021-08-03 00:51:53";"2022-05-24 21:35:39"
1083;380;956;5;"will definitely buy again";"2021-09-21 11:05:13";"2022-04-21 23:31:14"
1084;251;735;5;"Incredible product";"2021-08-21 08:35:07";"2022-09-27 12:52:25"
1085;419;356;4;"Excellent customer service and product quality";"2021-08-13 19:14:50";"2022-12-28 18:47:18"
1087;416;25;4;"Top-notch quality";"2021-11-17 01:47:37";"2022-03-10 06:10:26"
1088;30;809;4;"worth every penny";"2021-02-18 11:26:55";"2022-01-20 13:29:31"
1089;438;894;3;"Impressed with the durability and design";"2021-04-11 07:53:07";"2022-02-21 10:06:42"
1090;356;245;5;"highly recommend!";"2021-01-15 15:05:55";"2022-03-23 05:53:04"
1092;457;56;3;"Highly satisfied with the performance and features";"2021-05-09 12:55:30";"2022-08-14 15:02:41"
1093;99;876;5;"Impressed with the durability and design";"2021-09-12 03:30:04";"2022-02-10 17:47:31"
1094;283;292;5;"it's a game-changer";"2021-03-14 14:13:32";"2022-03-25 11:26:52"
1095;494;92;4;"Highly satisfied with the performance and features";"2021-07-01 18:30:14";"2022-04-21 05:19:35"
1097;235;347;5;"will definitely buy again";"2021-12-03 08:10:25";"2022-12-11 10:15:23"
1099;106;135;3;"Best purchase ever";"2021-05-30 08:01:52";"2022-06-14 17:57:30"
1100;219;916;4;"Absolutely love this product";"2021-02-22 19:52:41";"2022-10-03 20:09:19"
1101;28;310;4;"Couldn't be happier with my purchase";"2021-10-22 03:24:49";"2022-08-09 02:30:12"
1103;174;337;4;"Impressed with the durability and design";"2021-10-11 15:15:26";"2022-02-22 05:03:03"
1104;27;346;4;"exceeded my expectations";"2021-07-05 01:06:45";"2022-09-17 14:14:26"
1105;86;611;4;"highly recommend!";"2021-08-17 09:22:42";"2022-06-26 23:51:24"
1106;3;869;4;"it's a game-changer";"2021-04-25 17:04:15";"2022-04-23 20:07:18"
1108;287;254;3;"exceeded my expectations";"2021-09-12 00:39:12";"2022-04-25 09:48:42"
1109;189;798;3;"Excellent customer service and product quality";"2021-10-24 12:50:35";"2022-04-11 14:33:14"
1110;246;424;4;"Amazing quality";"2021-01-23 04:14:25";"2022-11-21 18:08:10"
1111;164;450;5;"Highly satisfied with the performance and features";"2021-10-22 14:17:41";"2022-06-14 16:45:20"
1112;334;704;4;"Absolutely love this product";"2021-01-22 14:30:33";"2022-08-11 06:26:40"
1113;134;795;5;"worth every penny";"2021-08-25 16:24:13";"2022-08-05 07:30:03"
1114;351;684;4;"Amazing quality";"2021-12-22 04:15:15";"2022-05-04 16:58:49"
1115;391;773;3;"Highly satisfied with the performance and features";"2021-01-18 02:58:52";"2022-03-30 23:39:34"
1116;105;357;3;"worth every penny";"2021-05-06 09:04:24";"2022-11-18 17:00:34"
1117;85;332;5;"Highly satisfied with the performance and features";"2021-04-11 11:59:04";"2022-03-12 01:52:33"
1118;471;540;4;"Amazing quality";"2021-10-02 16:38:04";"2022-01-29 16:04:16"
1119;366;886;4;"Absolutely love this product";"2021-05-07 09:45:07";"2022-09-16 17:28:00"
1120;194;38;3;"Impressed with the durability and design";"2021-04-23 06:42:05";"2022-11-17 00:43:29"
1121;371;917;3;"Couldn't be happier with my purchase";"2021-05-26 04:30:50";"2022-06-29 11:05:43"
1122;375;818;3;"Couldn't be happier with my purchase";"2021-07-11 07:30:36";"2022-09-14 19:29:28"
1123;364;449;5;"Absolutely love this product";"2021-07-10 17:40:46";"2022-01-29 23:40:06"
1124;298;217;4;"Excellent customer service and product quality";"2021-04-28 06:33:35";"2022-04-05 17:25:51"
1125;63;371;4;"great value for the price";"2021-02-02 11:49:44";"2022-08-23 07:24:46"
1126;296;483;5;"Incredible product";"2021-11-07 12:39:26";"2022-10-31 00:23:15"
1127;269;756;3;"worth every penny";"2021-05-26 14:31:06";"2022-11-17 15:03:06"
1128;329;662;4;"Excellent customer service and product quality";"2021-06-28 11:35:40";"2022-09-10 22:42:29"
1129;276;33;5;"Fantastic product";"2021-03-23 17:24:31";"2022-07-23 11:04:18"
1130;248;287;3;"it's a game-changer";"2021-08-20 05:56:09";"2022-03-26 01:34:11"
1131;267;27;4;"Excellent customer service and product quality";"2021-07-08 17:53:40";"2022-09-05 21:58:28"
1132;91;686;5;"Excellent customer service and product quality";"2021-07-12 18:16:56";"2022-01-07 03:40:06"
1133;385;363;4;"exceeded my expectations";"2021-03-30 04:45:12";"2022-01-04 01:32:47"
1134;254;42;5;"great value for the price";"2021-09-13 09:41:10";"2022-03-21 02:53:38"
1135;243;110;5;"Fantastic product";"2021-01-04 03:38:49";"2022-11-04 08:32:34"
1136;328;578;4;"Incredible product";"2021-10-31 10:18:25";"2022-09-13 04:46:05"
1137;131;289;3;"Couldn't be happier with my purchase";"2021-10-14 09:41:07";"2022-01-21 16:29:31"
1138;40;878;4;"it's a game-changer";"2021-10-18 05:12:44";"2022-02-28 02:40:01"
1139;210;679;5;"it's a game-changer";"2021-03-06 03:13:16";"2022-09-11 20:34:10"
1140;351;758;3;"Fantastic product";"2021-11-28 20:32:42";"2022-01-07 17:38:43"
1141;193;349;5;"Fantastic product";"2021-05-11 17:15:39";"2022-06-16 16:34:54"
1142;35;98;4;"will definitely buy again";"2021-05-05 15:36:12";"2022-04-24 21:39:48"
1143;290;634;5;"great value for the price";"2021-05-20 19:53:25";"2022-02-23 09:30:46"
1144;394;109;5;"Top-notch quality";"2021-12-24 08:18:49";"2022-11-22 03:21:32"
1145;132;75;5;"Top-notch quality";"2021-04-30 03:58:47";"2022-05-06 07:59:28"
1146;46;483;5;"Amazing quality";"2021-12-11 18:06:46";"2022-08-08 01:21:27"
1147;449;868;4;"great value for the price";"2021-04-30 06:09:45";"2022-07-03 01:09:17"
1149;205;338;3;"Highly satisfied with the performance and features";"2021-06-02 04:48:52";"2022-11-24 19:31:17"
1150;15;284;4;"Excellent customer service and product quality";"2021-07-18 05:37:39";"2022-02-01 00:42:36"
1151;28;707;4;"it's a game-changer";"2021-03-24 04:31:30";"2022-07-03 02:34:24"
1152;39;687;5;"highly recommend!";"2021-03-13 20:06:39";"2022-05-09 21:03:20"
1153;92;551;4;"Amazing quality";"2021-09-05 15:20:46";"2022-04-04 03:16:02"
1154;500;507;3;"worth every penny";"2021-06-24 09:13:05";"2022-08-21 01:19:24"
1155;371;542;3;"Highly satisfied with the performance and features";"2021-05-23 21:39:13";"2022-07-26 14:21:16"
1156;289;21;5;"worth every penny";"2021-09-21 02:52:08";"2022-07-02 21:41:18"
1157;272;463;5;"highly recommend!";"2021-06-20 02:50:23";"2022-09-12 14:41:34"
1158;26;975;4;"Top-notch quality";"2021-06-29 14:01:21";"2022-06-19 10:54:05"
1159;296;39;4;"Top-notch quality";"2021-01-09 12:09:05";"2022-10-14 00:26:37"
1160;64;357;5;"Amazing quality";"2021-04-06 09:08:11";"2022-08-29 09:42:41"
1161;438;807;4;"highly recommend!";"2021-03-21 02:32:39";"2022-12-19 13:04:06"
1162;318;346;3;"Incredible product";"2021-06-11 22:36:10";"2022-12-27 00:35:31"
1163;140;732;3;"Couldn't be happier with my purchase";"2021-07-25 16:48:12";"2022-10-02 18:34:13"
1164;171;873;3;"worth every penny";"2021-02-24 11:01:32";"2022-05-20 03:14:42"
1165;473;619;5;"Impressed with the durability and design";"2021-06-02 05:33:12";"2022-08-05 07:15:41"
1166;243;842;3;"Amazing quality";"2021-01-17 02:19:10";"2022-11-29 18:29:02"
1167;448;132;4;"Top-notch quality";"2021-01-03 16:39:00";"2022-07-08 21:21:50"
1168;393;241;3;"will definitely buy again";"2021-11-03 14:49:49";"2022-01-20 02:17:34"
1169;98;819;3;"Highly satisfied with the performance and features";"2021-07-21 23:07:05";"2022-10-08 06:47:41"
1170;64;18;4;"Top-notch quality";"2021-05-07 16:46:20";"2022-12-19 02:22:31"
1171;373;524;4;"great value for the price";"2021-09-11 04:28:16";"2022-06-24 22:19:49"
1172;227;59;5;"will definitely buy again";"2021-10-19 21:28:01";"2022-07-15 23:42:06"
1173;443;334;4;"it's a game-changer";"2021-07-21 04:26:58";"2022-01-18 20:13:14"
1174;58;438;4;"Excellent customer service and product quality";"2021-01-10 12:12:34";"2022-02-14 11:54:58"
1175;334;11;5;"great value for the price";"2021-06-11 21:47:19";"2022-12-10 20:33:08"
1176;381;471;3;"will definitely buy again";"2021-03-26 12:44:25";"2022-05-11 18:48:10"
1177;229;218;3;"it's a game-changer";"2021-08-06 16:57:01";"2022-10-31 07:40:12"
1178;109;832;4;"Absolutely love this product";"2021-09-24 11:33:58";"2022-08-01 10:05:45"
1180;487;248;4;"Fantastic product";"2021-01-28 04:25:43";"2022-01-27 17:37:57"
1181;151;810;4;"Fantastic product";"2021-11-20 17:41:27";"2022-02-09 04:55:53"
1182;408;379;4;"Best purchase ever";"2021-01-22 18:43:15";"2022-05-29 14:48:09"
1183;36;115;4;"Highly satisfied with the performance and features";"2021-08-15 04:43:46";"2022-04-13 09:13:55"
1184;19;413;5;"worth every penny";"2021-05-09 23:00:41";"2022-08-11 07:18:49"
1185;284;433;3;"Fantastic product";"2021-10-13 23:02:51";"2022-08-05 07:57:49"
1186;292;577;3;"worth every penny";"2021-05-24 20:38:45";"2022-07-11 17:37:40"
1187;259;698;3;"Couldn't be happier with my purchase";"2021-02-24 15:13:38";"2022-01-29 23:46:25"
1188;457;442;3;"highly recommend!";"2021-09-16 23:26:57";"2022-05-23 04:58:33"
1189;338;366;4;"Incredible product";"2021-03-15 21:24:29";"2022-11-17 06:38:31"
1190;450;960;5;"Excellent customer service and product quality";"2021-03-05 07:30:14";"2022-12-02 05:06:19"
1191;383;814;3;"Top-notch quality";"2021-07-27 02:53:23";"2022-01-12 21:00:51"
1192;331;549;3;"Absolutely love this product";"2021-09-14 02:53:27";"2022-06-07 18:26:10"
1193;404;883;5;"will definitely buy again";"2021-08-30 14:42:32";"2022-07-26 23:33:47"
1194;56;875;5;"worth every penny";"2021-08-03 18:44:44";"2022-09-19 18:54:47"
1195;265;704;5;"Highly satisfied with the performance and features";"2021-01-23 07:08:41";"2022-03-04 14:23:32"
1196;74;851;5;"great value for the price";"2021-01-10 12:18:41";"2022-01-09 03:32:12"
1197;18;793;5;"will definitely buy again";"2021-12-14 09:10:58";"2022-02-12 09:29:04"
1198;450;105;4;"it's a game-changer";"2021-08-20 03:10:24";"2022-11-15 11:35:00"
1199;188;611;3;"will definitely buy again";"2021-06-03 14:05:06";"2022-08-10 04:57:33"
1201;363;571;5;"Excellent customer service and product quality";"2021-05-07 04:44:17";"2022-02-14 23:49:34"
1202;244;855;3;"will definitely buy again";"2021-11-14 18:07:40";"2022-07-21 14:22:23"
1203;433;251;3;"highly recommend!";"2021-05-05 03:21:33";"2022-12-15 11:37:45"
1204;345;382;4;"Absolutely love this product";"2021-04-21 16:06:35";"2022-12-14 15:29:33"
1205;98;739;5;"Incredible product";"2021-04-17 11:42:18";"2022-12-25 14:08:21"
1206;424;5;5;"Couldn't be happier with my purchase";"2021-09-04 01:42:37";"2022-12-03 08:28:45"
1207;322;426;4;"Highly satisfied with the performance and features";"2021-08-31 11:24:53";"2022-01-18 07:16:59"
1209;67;233;3;"will definitely buy again";"2021-05-06 02:05:24";"2022-03-10 09:00:10"
1210;6;664;5;"Incredible product";"2021-02-20 14:12:12";"2022-07-16 00:26:25"
1211;174;458;5;"highly recommend!";"2021-01-27 21:57:20";"2022-07-10 13:10:56"
1212;198;946;3;"will definitely buy again";"2021-01-11 04:00:17";"2022-12-08 00:11:46"
1214;398;519;3;"Absolutely love this product";"2021-11-17 08:25:43";"2022-10-21 14:33:58"
1215;118;396;4;"Amazing quality";"2021-12-24 05:34:07";"2022-09-04 01:41:01"
1216;487;27;5;"Amazing quality";"2021-04-30 01:40:15";"2022-11-24 07:38:02"
1218;262;582;4;"great value for the price";"2021-04-12 20:02:38";"2022-05-13 00:05:09"
1219;219;28;3;"Best purchase ever";"2021-02-01 05:48:03";"2022-01-09 18:49:08"
1221;376;756;5;"Impressed with the durability and design";"2021-01-01 13:32:34";"2022-06-13 20:11:53"
1223;362;346;5;"it's a game-changer";"2021-12-30 22:32:26";"2022-12-01 05:33:51"
1224;408;138;3;"Incredible product";"2021-06-02 19:20:44";"2022-03-13 02:50:03"
1225;442;828;4;"Top-notch quality";"2021-10-27 13:03:01";"2022-06-02 09:31:36"
1226;46;630;5;"Excellent customer service and product quality";"2021-04-22 21:04:57";"2022-08-20 16:31:06"
1227;251;976;3;"great value for the price";"2021-07-04 05:19:08";"2022-01-24 13:16:32"
1228;57;769;3;"Amazing quality";"2021-03-23 17:17:07";"2022-10-26 06:10:23"
1229;418;568;5;"Top-notch quality";"2021-09-19 08:47:38";"2022-05-13 04:21:58"
1230;199;256;3;"Amazing quality";"2021-07-25 04:22:09";"2022-08-02 05:54:55"
1231;462;56;3;"Couldn't be happier with my purchase";"2021-06-28 18:55:40";"2022-11-25 00:47:41"
1232;23;499;5;"it's a game-changer";"2021-11-07 17:46:55";"2022-05-10 09:58:26"
1233;385;723;4;"Highly satisfied with the performance and features";"2021-07-03 10:49:15";"2022-05-19 19:30:02"
1234;168;549;3;"Best purchase ever";"2021-10-25 01:26:22";"2022-02-28 13:55:28"
1235;464;630;3;"worth every penny";"2021-01-02 03:34:33";"2022-09-09 12:04:01"
1236;454;162;4;"Incredible product";"2021-04-27 14:00:48";"2022-04-07 23:44:59"
1237;428;600;4;"Absolutely love this product";"2021-04-09 10:51:04";"2022-07-28 21:47:48"
1238;59;46;3;"Impressed with the durability and design";"2021-12-12 08:08:44";"2022-12-27 00:32:00"
1239;436;642;4;"Highly satisfied with the performance and features";"2021-09-13 23:28:28";"2022-02-21 09:46:02"
1240;311;655;4;"Amazing quality";"2021-04-01 20:32:15";"2022-06-25 04:52:43"
1241;256;122;5;"Incredible product";"2021-10-06 05:52:20";"2022-09-16 08:28:42"
1242;373;367;5;"Couldn't be happier with my purchase";"2021-03-20 16:28:08";"2022-01-01 06:08:27"
1243;379;504;5;"worth every penny";"2021-07-29 16:44:31";"2022-08-11 09:14:16"
1244;200;16;4;"Highly satisfied with the performance and features";"2021-05-02 18:29:26";"2022-11-21 18:43:16"
1245;28;677;3;"Highly satisfied with the performance and features";"2021-02-06 23:11:59";"2022-10-30 04:01:35"
1246;193;91;5;"Couldn't be happier with my purchase";"2021-12-21 19:50:30";"2022-07-31 21:45:27"
1247;355;235;4;"Highly satisfied with the performance and features";"2021-07-15 09:39:06";"2022-05-02 15:06:38"
1248;163;484;4;"Incredible product";"2021-10-29 19:41:04";"2022-12-20 08:50:08"
1249;403;813;3;"Couldn't be happier with my purchase";"2021-09-01 01:15:36";"2022-02-07 22:15:17"
1250;237;138;4;"Excellent customer service and product quality";"2021-03-30 16:02:01";"2022-07-31 14:46:11"
1251;91;979;3;"will definitely buy again";"2021-11-20 15:00:50";"2022-07-10 06:34:29"
1252;304;768;5;"Fantastic product";"2021-01-20 21:14:46";"2022-03-05 03:49:31"
1253;67;381;3;"Impressed with the durability and design";"2021-11-18 18:59:32";"2022-12-07 07:18:02"
1254;5;486;5;"highly recommend!";"2021-10-23 10:53:57";"2022-09-02 23:53:47"
1255;370;240;3;"great value for the price";"2021-07-18 05:31:10";"2022-03-08 20:47:34"
1256;17;433;3;"Excellent customer service and product quality";"2021-10-13 10:46:12";"2022-03-22 01:45:14"
1257;359;765;5;"highly recommend!";"2021-10-20 07:15:17";"2022-09-02 16:29:21"
1258;288;714;4;"Highly satisfied with the performance and features";"2021-07-09 21:31:52";"2022-10-10 22:18:43"
1259;306;877;5;"exceeded my expectations";"2021-10-03 11:09:30";"2022-03-12 20:25:48"
1260;337;685;5;"it's a game-changer";"2021-10-25 07:25:54";"2022-12-24 00:01:14"
1261;302;39;3;"Absolutely love this product";"2021-01-07 22:56:25";"2022-02-12 07:56:17"
1262;478;752;5;"worth every penny";"2021-12-20 19:24:21";"2022-07-05 09:36:57"
1263;417;857;3;"worth every penny";"2021-05-10 07:07:46";"2022-01-16 05:31:22"
1264;409;175;5;"worth every penny";"2021-05-17 21:58:37";"2022-02-05 11:50:40"
1265;369;880;3;"Absolutely love this product";"2021-11-18 09:05:47";"2022-11-29 21:37:55"
1266;101;858;4;"will definitely buy again";"2021-06-12 10:58:54";"2022-03-19 05:59:23"
1267;13;383;4;"Excellent customer service and product quality";"2021-11-16 20:00:54";"2022-12-17 20:19:18"
1268;341;966;4;"Incredible product";"2021-02-27 05:35:25";"2022-10-06 06:15:23"
1269;123;696;5;"will definitely buy again";"2021-12-23 04:49:55";"2022-11-02 19:57:53"
1270;49;169;3;"exceeded my expectations";"2021-04-26 13:20:52";"2022-07-26 10:47:54"
1271;189;74;5;"Excellent customer service and product quality";"2021-04-14 17:42:47";"2022-08-02 20:41:01"
1272;278;866;4;"Couldn't be happier with my purchase";"2021-09-23 07:12:05";"2022-09-01 13:30:06"
1274;202;594;3;"will definitely buy again";"2021-08-11 09:41:17";"2022-01-26 15:45:19"
1275;302;570;4;"Best purchase ever";"2021-08-24 12:41:41";"2022-09-11 16:07:56"
1276;72;380;3;"Excellent customer service and product quality";"2021-12-24 13:05:22";"2022-11-06 00:08:04"
1277;281;5;3;"highly recommend!";"2021-03-19 03:39:44";"2022-11-24 17:58:15"
1278;394;40;5;"highly recommend!";"2021-07-28 19:40:20";"2022-10-13 10:06:32"
1279;362;102;4;"Couldn't be happier with my purchase";"2021-09-05 03:41:07";"2022-04-20 14:59:27"
1280;83;841;4;"highly recommend!";"2021-08-05 13:34:06";"2022-08-03 13:27:35"
1281;202;200;3;"worth every penny";"2021-07-11 14:41:19";"2022-07-28 00:50:52"
